trace,source,destination,rpcCall,rpcNumber,rpcStartTime,rpcTimestamp
74317f43bb977d6c,2c5021f1d49b66b1,9fd6029c8bdac61,nginx-web-server+Login,14,1635326802140416,2021-10-27 09:26:42.140416
4943622728650fea,1459b3b889c44b91,e9ece7653c3acf2c,compose-post-service+UploadCreator,15,1635326802140829,2021-10-27 09:26:42.140829
74317f43bb977d6c,9fd6029c8bdac61,256f6468ccb2bdd7,user-service+Login,16,1635326802141633,2021-10-27 09:26:42.141633
74317f43bb977d6c,256f6468ccb2bdd7,87b25186bf264fc0,user-service+MmcGetLogin,17,1635326802141651,2021-10-27 09:26:42.141651
74317f43bb977d6c,256f6468ccb2bdd7,dc6d88aeb87bb922,user-service+MongoFindUser,18,1635326802142088,2021-10-27 09:26:42.142088
4943622728650fea,e9ece7653c3acf2c,24d05b47d281e2dd,compose-post-service+RedisHashSet,19,1635326802143551,2021-10-27 09:26:42.143551
4943622728650fea,f7a7a6c2d9fca27e,1641973b21d1ddd0,compose-post-service+RedisHashSet,19,1635326802143657,2021-10-27 09:26:42.143657
4943622728650fea,fbbaeacb89bc9b08,f991ae9b66c1f1fb,compose-post-service+RedisHashSet,19,1635326802143782,2021-10-27 09:26:42.143782
4943622728650fea,a4155eaba1ae19e,777df3d1528e12f0,compose-post-service+RedisHashSet,19,1635326802145247,2021-10-27 09:26:42.145247
4943622728650fea,16a2e44c2bb5f6bf,8fcacd03104e4f56,compose-post-service+RedisHashSet,19,1635326802145436,2021-10-27 09:26:42.145436
74317f43bb977d6c,256f6468ccb2bdd7,2995a085681b6ee6,user-service+MmcSetLogin,20,1635326802146503,2021-10-27 09:26:42.146503
4943622728650fea,d63eab044df64f01,87e057bcc176d847,compose-post-service+UploadText,21,1635326802149411,2021-10-27 09:26:42.149411
4943622728650fea,87e057bcc176d847,23343abe8e74d8d3,compose-post-service+RedisHashSet,19,1635326802149430,2021-10-27 09:26:42.149430
4943622728650fea,87e057bcc176d847,de04610074c098e6,user-timeline-service+WriteUserTimeline,22,1635326802152769,2021-10-27 09:26:42.152769
4943622728650fea,de04610074c098e6,71b3f9d37a3b31b0,user-timeline-service+MongoFindUser,23,1635326802152833,2021-10-27 09:26:42.152833
4943622728650fea,de04610074c098e6,35c5f372f662857d,user-timeline-service+MongoInsert,24,1635326802153712,2021-10-27 09:26:42.153712
4943622728650fea,87e057bcc176d847,1adb1a2821f94652,post-storage-service+StorePost,25,1635326802154356,2021-10-27 09:26:42.154356
4943622728650fea,1adb1a2821f94652,b1150736661bd5ce,post-storage-service+MongoInsertPost,26,1635326802154422,2021-10-27 09:26:42.154422
4943622728650fea,de04610074c098e6,22dec522af0d5e14,user-timeline-service+RedisUpdate,27,1635326802155375,2021-10-27 09:26:42.155375
4943622728650fea,87e057bcc176d847,a88cecaee953733f,write-home-timeline-service+FanoutHomeTimelines,28,1635326802172849,2021-10-27 09:26:42.172849
4943622728650fea,a88cecaee953733f,35f071bac7586208,social-graph-service+GetFollowers,29,1635326802174748,2021-10-27 09:26:42.174748
4943622728650fea,35f071bac7586208,ce61576fbc70759e,social-graph-service+RedisGet,30,1635326802174763,2021-10-27 09:26:42.174763
4943622728650fea,35f071bac7586208,b36219435a7a3119,social-graph-service+MongoFindUser,31,1635326802175400,2021-10-27 09:26:42.175400
4943622728650fea,35f071bac7586208,d844d5edc8158945,social-graph-service+RedisInsert,32,1635326802176158,2021-10-27 09:26:42.176158
4943622728650fea,a88cecaee953733f,4233fb80379983a8,write-home-timeline-service+RedisUpdate,33,1635326802177140,2021-10-27 09:26:42.177140
47d6d9bc1e46ec3d,,47d6d9bc1e46ec3d,nginx-web-server+/wrk2-api/user/register,34,1635326802258000,2021-10-27 09:26:42.258000
47d6d9bc1e46ec3d,47d6d9bc1e46ec3d,eae434b3d4aba184,nginx-web-server+/wrk2-api/user/register,34,1635326802258497,2021-10-27 09:26:42.258497
47d6d9bc1e46ec3d,eae434b3d4aba184,464d9922229f409f,nginx-web-server+RegisterUser,35,1635326802258717,2021-10-27 09:26:42.258717
47d6d9bc1e46ec3d,464d9922229f409f,9c1892555be62063,user-service+RegisterUserWithId,36,1635326802259474,2021-10-27 09:26:42.259474
47d6d9bc1e46ec3d,9c1892555be62063,9ac9dfc56fa49762,user-service+MongoInsertUser,37,1635326802261941,2021-10-27 09:26:42.261941
47d6d9bc1e46ec3d,9c1892555be62063,83e33113dc086b82,social-graph-service+InsertUser,38,1635326802262704,2021-10-27 09:26:42.262704
47d6d9bc1e46ec3d,83e33113dc086b82,3563e66f2d4d71f2,social-graph-service+MongoInsertUser,39,1635326802262745,2021-10-27 09:26:42.262745
f40aaadebf4dc085,,f40aaadebf4dc085,nginx-web-server+/wrk2-api/user/register,34,1635326802266000,2021-10-27 09:26:42.266000
f40aaadebf4dc085,f40aaadebf4dc085,993d38a44144f9b8,nginx-web-server+/wrk2-api/user/register,34,1635326802266489,2021-10-27 09:26:42.266489
f40aaadebf4dc085,993d38a44144f9b8,80531b31f77b9fd3,nginx-web-server+RegisterUser,35,1635326802266613,2021-10-27 09:26:42.266613
f40aaadebf4dc085,80531b31f77b9fd3,d91bdd91b917526f,user-service+RegisterUserWithId,36,1635326802266892,2021-10-27 09:26:42.266892
f40aaadebf4dc085,d91bdd91b917526f,b7a68baf948e5c98,user-service+MongoInsertUser,37,1635326802269357,2021-10-27 09:26:42.269357
f40aaadebf4dc085,d91bdd91b917526f,108a6d3115b1fcc2,social-graph-service+InsertUser,38,1635326802269940,2021-10-27 09:26:42.269940
f40aaadebf4dc085,108a6d3115b1fcc2,231b6a82446ba068,social-graph-service+MongoInsertUser,39,1635326802269971,2021-10-27 09:26:42.269971
474659cd3c7235a5,,474659cd3c7235a5,nginx-web-server+/wrk2-api/user-timeline/read,40,1635326802278000,2021-10-27 09:26:42.278000
474659cd3c7235a5,474659cd3c7235a5,2f39a94ed7f4857c,nginx-web-server+/wrk2-api/user-timeline/read,40,1635326802278872,2021-10-27 09:26:42.278872
474659cd3c7235a5,2f39a94ed7f4857c,d53d0c2540be0ef3,nginx-web-server+ReadUserTimeline,41,1635326802279798,2021-10-27 09:26:42.279798
474659cd3c7235a5,d53d0c2540be0ef3,4d00548471dc26a0,user-timeline-service+ReadUserTimeline,42,1635326802280961,2021-10-27 09:26:42.280961
474659cd3c7235a5,4d00548471dc26a0,2e5f3a697a16943f,user-timeline-service+RedisFind,43,1635326802280985,2021-10-27 09:26:42.280985
474659cd3c7235a5,4d00548471dc26a0,6e0912ffdb71c773,user-timeline-service+MongoFindUserTimeline,44,1635326802283234,2021-10-27 09:26:42.283234
474659cd3c7235a5,4d00548471dc26a0,1d843053a46423ea,post-storage-service+ReadPosts,45,1635326802287302,2021-10-27 09:26:42.287302
edb98a66fd2935be,,edb98a66fd2935be,nginx-web-server+/wrk2-api/post/compose,1,1635326802311000,2021-10-27 09:26:42.311000
edb98a66fd2935be,edb98a66fd2935be,877d53659145b6c,nginx-web-server+/wrk2-api/post/compose,1,1635326802311320,2021-10-27 09:26:42.311320
edb98a66fd2935be,877d53659145b6c,7757464a9e8879cf,nginx-web-server+ComposePost,2,1635326802312078,2021-10-27 09:26:42.312078
edb98a66fd2935be,7757464a9e8879cf,dbb74e67a91e95c3,user-service+UploadUserWithUserId,4,1635326802316774,2021-10-27 09:26:42.316774
edb98a66fd2935be,dbb74e67a91e95c3,b17057f608bc8eac,compose-post-service+UploadCreator,15,1635326802317353,2021-10-27 09:26:42.317353
edb98a66fd2935be,b17057f608bc8eac,aef9ba76a68b6f40,compose-post-service+RedisHashSet,19,1635326802317433,2021-10-27 09:26:42.317433
edb98a66fd2935be,7757464a9e8879cf,5e9f730b588bf4ae,media-service+UploadMedia,3,1635326802317956,2021-10-27 09:26:42.317956
edb98a66fd2935be,5e9f730b588bf4ae,2a333c96d5432b75,compose-post-service+UploadMedia,10,1635326802318243,2021-10-27 09:26:42.318243
edb98a66fd2935be,2a333c96d5432b75,c0701a2c5dd841c2,compose-post-service+RedisHashSet,19,1635326802318291,2021-10-27 09:26:42.318291
edb98a66fd2935be,7757464a9e8879cf,f15c8519693b7d1a,text-service+UploadText,6,1635326802318683,2021-10-27 09:26:42.318683
edb98a66fd2935be,f15c8519693b7d1a,b865db3d1fcd6208,url-shorten-service+UploadUrls,8,1635326802319635,2021-10-27 09:26:42.319635
edb98a66fd2935be,f15c8519693b7d1a,4278c95f749063e8,user-mention-service+UploadUserMentions,7,1635326802319693,2021-10-27 09:26:42.319693
edb98a66fd2935be,7757464a9e8879cf,db2948ee1d925491,unique-id-service+UploadUniqueId,5,1635326802320204,2021-10-27 09:26:42.320204
edb98a66fd2935be,db2948ee1d925491,90dbbbdcb636c0b6,compose-post-service+UploadUniqueId,9,1635326802320348,2021-10-27 09:26:42.320348
edb98a66fd2935be,b865db3d1fcd6208,b896609483499ec1,compose-post-service+UploadUrls,11,1635326802320351,2021-10-27 09:26:42.320351
edb98a66fd2935be,90dbbbdcb636c0b6,2a44e312e4a144b0,compose-post-service+RedisHashSet,19,1635326802320364,2021-10-27 09:26:42.320364
edb98a66fd2935be,b896609483499ec1,e92f4c6a7de14d28,compose-post-service+RedisHashSet,19,1635326802320366,2021-10-27 09:26:42.320366
edb98a66fd2935be,4278c95f749063e8,82a115dec12da9b2,compose-post-service+UploadUserMentions,12,1635326802320984,2021-10-27 09:26:42.320984
edb98a66fd2935be,82a115dec12da9b2,84ecffdc5f8c874,compose-post-service+RedisHashSet,19,1635326802321007,2021-10-27 09:26:42.321007
edb98a66fd2935be,f15c8519693b7d1a,f70d4501796b2278,compose-post-service+UploadText,21,1635326802321558,2021-10-27 09:26:42.321558
edb98a66fd2935be,f70d4501796b2278,4520922640a72b51,compose-post-service+RedisHashSet,19,1635326802321571,2021-10-27 09:26:42.321571
edb98a66fd2935be,f70d4501796b2278,1228bb28de4d56,post-storage-service+StorePost,25,1635326802323052,2021-10-27 09:26:42.323052
edb98a66fd2935be,f70d4501796b2278,35bc4a7c77380d1b,user-timeline-service+WriteUserTimeline,22,1635326802323074,2021-10-27 09:26:42.323074
edb98a66fd2935be,1228bb28de4d56,312e6b75824b1c8a,post-storage-service+MongoInsertPost,26,1635326802323090,2021-10-27 09:26:42.323090
edb98a66fd2935be,35bc4a7c77380d1b,a9822c832a3acb45,user-timeline-service+MongoFindUser,23,1635326802323095,2021-10-27 09:26:42.323095
edb98a66fd2935be,f70d4501796b2278,694fa22cdf7337c9,write-home-timeline-service+FanoutHomeTimelines,28,1635326802323910,2021-10-27 09:26:42.323910
edb98a66fd2935be,694fa22cdf7337c9,968530b4121004ef,social-graph-service+GetFollowers,29,1635326802324028,2021-10-27 09:26:42.324028
edb98a66fd2935be,968530b4121004ef,5cf07245067c0595,social-graph-service+RedisGet,30,1635326802324043,2021-10-27 09:26:42.324043
edb98a66fd2935be,35bc4a7c77380d1b,35d1d1daf8a4a3f6,user-timeline-service+MongoInsert,24,1635326802324067,2021-10-27 09:26:42.324067
edb98a66fd2935be,968530b4121004ef,7cffd7571c334c1b,social-graph-service+MongoFindUser,31,1635326802324468,2021-10-27 09:26:42.324468
edb98a66fd2935be,35bc4a7c77380d1b,9675745773e0f423,user-timeline-service+RedisUpdate,27,1635326802324521,2021-10-27 09:26:42.324521
edb98a66fd2935be,968530b4121004ef,bfcad445dc3acf36,social-graph-service+RedisInsert,32,1635326802325765,2021-10-27 09:26:42.325765
edb98a66fd2935be,694fa22cdf7337c9,badb28750ae4fb1,write-home-timeline-service+RedisUpdate,33,1635326802327040,2021-10-27 09:26:42.327040
f8b2ac8356e18797,,f8b2ac8356e18797,nginx-web-server+/wrk2-api/post/compose,1,1635326802328000,2021-10-27 09:26:42.328000
f8b2ac8356e18797,f8b2ac8356e18797,9d1f34743c01c69b,nginx-web-server+/wrk2-api/post/compose,1,1635326802328176,2021-10-27 09:26:42.328176
f8b2ac8356e18797,9d1f34743c01c69b,3dcb88160a6d01df,nginx-web-server+ComposePost,2,1635326802328699,2021-10-27 09:26:42.328699
f8b2ac8356e18797,3dcb88160a6d01df,da2a8058acd153f2,text-service+UploadText,6,1635326802329943,2021-10-27 09:26:42.329943
f8b2ac8356e18797,da2a8058acd153f2,f4d319b9d1d19df7,user-mention-service+UploadUserMentions,7,1635326802330531,2021-10-27 09:26:42.330531
f8b2ac8356e18797,da2a8058acd153f2,55b28cfcf16ea3ad,url-shorten-service+UploadUrls,8,1635326802330536,2021-10-27 09:26:42.330536
f8b2ac8356e18797,3dcb88160a6d01df,4fa7f09a3aa01ed3,user-service+UploadUserWithUserId,4,1635326802330758,2021-10-27 09:26:42.330758
f8b2ac8356e18797,55b28cfcf16ea3ad,2457c31242f6a17c,compose-post-service+UploadUrls,11,1635326802330836,2021-10-27 09:26:42.330836
f8b2ac8356e18797,2457c31242f6a17c,ca25cb01a82eee4,compose-post-service+RedisHashSet,19,1635326802330859,2021-10-27 09:26:42.330859
f8b2ac8356e18797,3dcb88160a6d01df,78582173ba2509de,media-service+UploadMedia,3,1635326802331189,2021-10-27 09:26:42.331189
f8b2ac8356e18797,78582173ba2509de,e3b7f8e965b97c9e,compose-post-service+UploadMedia,10,1635326802331333,2021-10-27 09:26:42.331333
f8b2ac8356e18797,e3b7f8e965b97c9e,ee09f7c064bb3454,compose-post-service+RedisHashSet,19,1635326802331355,2021-10-27 09:26:42.331355
f8b2ac8356e18797,3dcb88160a6d01df,85c0ef2cd5864e2e,unique-id-service+UploadUniqueId,5,1635326802331639,2021-10-27 09:26:42.331639
f8b2ac8356e18797,4fa7f09a3aa01ed3,ddd947725caaf265,compose-post-service+UploadCreator,15,1635326802331656,2021-10-27 09:26:42.331656
f8b2ac8356e18797,ddd947725caaf265,620ac2ff1b8ae36d,compose-post-service+RedisHashSet,19,1635326802331670,2021-10-27 09:26:42.331670
f8b2ac8356e18797,85c0ef2cd5864e2e,8cbe0e037a2881bc,compose-post-service+UploadUniqueId,9,1635326802331758,2021-10-27 09:26:42.331758
f8b2ac8356e18797,8cbe0e037a2881bc,e46b4c13c572af60,compose-post-service+RedisHashSet,19,1635326802331766,2021-10-27 09:26:42.331766
f8b2ac8356e18797,f4d319b9d1d19df7,736595855b925ef0,compose-post-service+UploadUserMentions,12,1635326802332458,2021-10-27 09:26:42.332458
f8b2ac8356e18797,736595855b925ef0,1264addd60cb89cc,compose-post-service+RedisHashSet,19,1635326802332479,2021-10-27 09:26:42.332479
f8b2ac8356e18797,da2a8058acd153f2,d7406d57ac1aca73,compose-post-service+UploadText,21,1635326802332670,2021-10-27 09:26:42.332670
f8b2ac8356e18797,d7406d57ac1aca73,4df2ced0fe555328,compose-post-service+RedisHashSet,19,1635326802332677,2021-10-27 09:26:42.332677
f8b2ac8356e18797,d7406d57ac1aca73,f086e1b5df04bd1b,post-storage-service+StorePost,25,1635326802333513,2021-10-27 09:26:42.333513
f8b2ac8356e18797,d7406d57ac1aca73,a54317108059a955,user-timeline-service+WriteUserTimeline,22,1635326802333517,2021-10-27 09:26:42.333517
f8b2ac8356e18797,a54317108059a955,df55929075a41664,user-timeline-service+MongoFindUser,23,1635326802333542,2021-10-27 09:26:42.333542
f8b2ac8356e18797,f086e1b5df04bd1b,ecd48ed9eaedc55a,post-storage-service+MongoInsertPost,26,1635326802333552,2021-10-27 09:26:42.333552
f8b2ac8356e18797,a54317108059a955,88e6db792852dc,user-timeline-service+MongoInsert,24,1635326802334048,2021-10-27 09:26:42.334048
f8b2ac8356e18797,d7406d57ac1aca73,783ef6feee0dcc9,write-home-timeline-service+FanoutHomeTimelines,28,1635326802334298,2021-10-27 09:26:42.334298
f8b2ac8356e18797,a54317108059a955,79c53c6588288ee9,user-timeline-service+RedisUpdate,27,1635326802334433,2021-10-27 09:26:42.334433
f8b2ac8356e18797,783ef6feee0dcc9,ce2d728029f9d852,social-graph-service+GetFollowers,29,1635326802334440,2021-10-27 09:26:42.334440
f8b2ac8356e18797,ce2d728029f9d852,4666f6ee294d3809,social-graph-service+RedisGet,30,1635326802334454,2021-10-27 09:26:42.334454
f8b2ac8356e18797,ce2d728029f9d852,e467454b1ec28f00,social-graph-service+MongoFindUser,31,1635326802334962,2021-10-27 09:26:42.334962
f8b2ac8356e18797,ce2d728029f9d852,1652f1e305e4e661,social-graph-service+RedisInsert,32,1635326802335748,2021-10-27 09:26:42.335748
f8b2ac8356e18797,783ef6feee0dcc9,14552d6a8bca3df9,write-home-timeline-service+RedisUpdate,33,1635326802336414,2021-10-27 09:26:42.336414
1f7e34176c43fde2,,1f7e34176c43fde2,nginx-web-server+/wrk2-api/post/compose,1,1635326802736000,2021-10-27 09:26:42.736000
1f7e34176c43fde2,1f7e34176c43fde2,95e52fcfa8e212ed,nginx-web-server+/wrk2-api/post/compose,1,1635326802736317,2021-10-27 09:26:42.736317
1f7e34176c43fde2,95e52fcfa8e212ed,b9dd07b223079957,nginx-web-server+ComposePost,2,1635326802737462,2021-10-27 09:26:42.737462
1f7e34176c43fde2,b9dd07b223079957,c7c322352504dd15,user-service+UploadUserWithUserId,4,1635326802741028,2021-10-27 09:26:42.741028
1f7e34176c43fde2,c7c322352504dd15,a3e0058a424f5a62,compose-post-service+UploadCreator,15,1635326802741234,2021-10-27 09:26:42.741234
1f7e34176c43fde2,a3e0058a424f5a62,2a4366e1eacb19bf,compose-post-service+RedisHashSet,19,1635326802741270,2021-10-27 09:26:42.741270
1f7e34176c43fde2,b9dd07b223079957,5cf7b7f621ae1191,media-service+UploadMedia,3,1635326802742031,2021-10-27 09:26:42.742031
1f7e34176c43fde2,5cf7b7f621ae1191,36fe39ddd1e75142,compose-post-service+UploadMedia,10,1635326802742217,2021-10-27 09:26:42.742217
1f7e34176c43fde2,36fe39ddd1e75142,d21857e3f499200b,compose-post-service+RedisHashSet,19,1635326802742244,2021-10-27 09:26:42.742244
1f7e34176c43fde2,b9dd07b223079957,71d72f16ba713ef3,text-service+UploadText,6,1635326802743309,2021-10-27 09:26:42.743309
1f7e34176c43fde2,b9dd07b223079957,e4a88fd29d9eeb33,unique-id-service+UploadUniqueId,5,1635326802743894,2021-10-27 09:26:42.743894
1f7e34176c43fde2,e4a88fd29d9eeb33,2b3fa11bdfd0260a,compose-post-service+UploadUniqueId,9,1635326802744205,2021-10-27 09:26:42.744205
1f7e34176c43fde2,2b3fa11bdfd0260a,d8f92354b481967a,compose-post-service+RedisHashSet,19,1635326802744232,2021-10-27 09:26:42.744232
1f7e34176c43fde2,71d72f16ba713ef3,c407df83f2b5cb71,user-mention-service+UploadUserMentions,7,1635326802744509,2021-10-27 09:26:42.744509
1f7e34176c43fde2,71d72f16ba713ef3,6bf1eb86db96ce53,url-shorten-service+UploadUrls,8,1635326802744551,2021-10-27 09:26:42.744551
1f7e34176c43fde2,6bf1eb86db96ce53,a6349852bd2a6ee8,compose-post-service+UploadUrls,11,1635326802744978,2021-10-27 09:26:42.744978
1f7e34176c43fde2,a6349852bd2a6ee8,a1a84db68f91d881,compose-post-service+RedisHashSet,19,1635326802745019,2021-10-27 09:26:42.745019
1f7e34176c43fde2,71d72f16ba713ef3,24dd6bc9175994cf,compose-post-service+UploadText,21,1635326802746696,2021-10-27 09:26:42.746696
1f7e34176c43fde2,24dd6bc9175994cf,781fc75942ef17e6,compose-post-service+RedisHashSet,19,1635326802746713,2021-10-27 09:26:42.746713
1f7e34176c43fde2,c407df83f2b5cb71,7cc362831161b5b7,compose-post-service+UploadUserMentions,12,1635326802746763,2021-10-27 09:26:42.746763
1f7e34176c43fde2,7cc362831161b5b7,c48fbb1e38da8c6f,compose-post-service+RedisHashSet,19,1635326802746785,2021-10-27 09:26:42.746785
1f7e34176c43fde2,7cc362831161b5b7,517e16fde77d8e75,user-timeline-service+WriteUserTimeline,22,1635326802747907,2021-10-27 09:26:42.747907
1f7e34176c43fde2,7cc362831161b5b7,c809786ee7b2339,post-storage-service+StorePost,25,1635326802747913,2021-10-27 09:26:42.747913
1f7e34176c43fde2,517e16fde77d8e75,5f493fadf1fec16a,user-timeline-service+MongoFindUser,23,1635326802747936,2021-10-27 09:26:42.747936
1f7e34176c43fde2,c809786ee7b2339,d26fbba9ded536a1,post-storage-service+MongoInsertPost,26,1635326802747948,2021-10-27 09:26:42.747948
1f7e34176c43fde2,517e16fde77d8e75,cf6d0f71992a7efa,user-timeline-service+MongoInsert,24,1635326802748540,2021-10-27 09:26:42.748540
1f7e34176c43fde2,517e16fde77d8e75,bbaf45958bb70d44,user-timeline-service+RedisUpdate,27,1635326802749035,2021-10-27 09:26:42.749035
1f7e34176c43fde2,7cc362831161b5b7,572d9412ca469a8,write-home-timeline-service+FanoutHomeTimelines,28,1635326802749386,2021-10-27 09:26:42.749386
1f7e34176c43fde2,572d9412ca469a8,ecdc2c923986759,social-graph-service+GetFollowers,29,1635326802749528,2021-10-27 09:26:42.749528
1f7e34176c43fde2,ecdc2c923986759,1abb0d4a4ecd28d7,social-graph-service+RedisGet,30,1635326802749543,2021-10-27 09:26:42.749543
1f7e34176c43fde2,ecdc2c923986759,39d13d662b24c37,social-graph-service+MongoFindUser,31,1635326802750067,2021-10-27 09:26:42.750067
1f7e34176c43fde2,ecdc2c923986759,9a18290dd46bfedb,social-graph-service+RedisInsert,32,1635326802751029,2021-10-27 09:26:42.751029
1f7e34176c43fde2,572d9412ca469a8,49b6864dc320bf03,write-home-timeline-service+RedisUpdate,33,1635326802752231,2021-10-27 09:26:42.752231
46518df455501e80,,46518df455501e80,nginx-web-server+/wrk2-api/post/compose,1,1635326802991000,2021-10-27 09:26:42.991000
46518df455501e80,46518df455501e80,a16a016b800761c6,nginx-web-server+/wrk2-api/post/compose,1,1635326802991500,2021-10-27 09:26:42.991500
46518df455501e80,a16a016b800761c6,69b9b2246c011121,nginx-web-server+ComposePost,2,1635326802991829,2021-10-27 09:26:42.991829
46518df455501e80,69b9b2246c011121,58498c7fd1fa5bb6,unique-id-service+UploadUniqueId,5,1635326802993080,2021-10-27 09:26:42.993080
46518df455501e80,69b9b2246c011121,4d7a57a8bb1acc99,text-service+UploadText,6,1635326802993083,2021-10-27 09:26:42.993083
46518df455501e80,58498c7fd1fa5bb6,3feb7adaa48358a,compose-post-service+UploadUniqueId,9,1635326802993232,2021-10-27 09:26:42.993232
46518df455501e80,3feb7adaa48358a,51148bd9391116af,compose-post-service+RedisHashSet,19,1635326802993247,2021-10-27 09:26:42.993247
46518df455501e80,69b9b2246c011121,98c409e22a4d1637,user-service+UploadUserWithUserId,4,1635326802993450,2021-10-27 09:26:42.993450
46518df455501e80,98c409e22a4d1637,df5e8f6a7e11f82f,compose-post-service+UploadCreator,15,1635326802993542,2021-10-27 09:26:42.993542
46518df455501e80,df5e8f6a7e11f82f,e1382f1e30fcc051,compose-post-service+RedisHashSet,19,1635326802993555,2021-10-27 09:26:42.993555
46518df455501e80,69b9b2246c011121,2184b2db027d6fa5,media-service+UploadMedia,3,1635326802993693,2021-10-27 09:26:42.993693
46518df455501e80,2184b2db027d6fa5,8b36c5330155adaa,compose-post-service+UploadMedia,10,1635326802993812,2021-10-27 09:26:42.993812
46518df455501e80,8b36c5330155adaa,b47c993ef2dbe77,compose-post-service+RedisHashSet,19,1635326802993830,2021-10-27 09:26:42.993830
46518df455501e80,4d7a57a8bb1acc99,15c2f29b8b44fc13,url-shorten-service+UploadUrls,8,1635326802993921,2021-10-27 09:26:42.993921
46518df455501e80,4d7a57a8bb1acc99,5106b30664278a6,user-mention-service+UploadUserMentions,7,1635326802993936,2021-10-27 09:26:42.993936
46518df455501e80,15c2f29b8b44fc13,656c3cea822c9fac,compose-post-service+UploadUrls,11,1635326802994307,2021-10-27 09:26:42.994307
46518df455501e80,656c3cea822c9fac,c055faf79a9b16a,compose-post-service+RedisHashSet,19,1635326802994323,2021-10-27 09:26:42.994323
46518df455501e80,5106b30664278a6,eed93298a6560483,compose-post-service+UploadUserMentions,12,1635326802995228,2021-10-27 09:26:42.995228
46518df455501e80,eed93298a6560483,29a9fa2fa7db6558,compose-post-service+RedisHashSet,19,1635326802995250,2021-10-27 09:26:42.995250
46518df455501e80,4d7a57a8bb1acc99,854e34d38b42c5aa,compose-post-service+UploadText,21,1635326802995617,2021-10-27 09:26:42.995617
46518df455501e80,854e34d38b42c5aa,7acbd05ef948762f,compose-post-service+RedisHashSet,19,1635326802995628,2021-10-27 09:26:42.995628
46518df455501e80,854e34d38b42c5aa,4972ec06840b3ac2,post-storage-service+StorePost,25,1635326802996363,2021-10-27 09:26:42.996363
46518df455501e80,854e34d38b42c5aa,6fd94c9652ca4d0c,user-timeline-service+WriteUserTimeline,22,1635326802996391,2021-10-27 09:26:42.996391
46518df455501e80,4972ec06840b3ac2,d5dcd485baf582ed,post-storage-service+MongoInsertPost,26,1635326802996400,2021-10-27 09:26:42.996400
46518df455501e80,6fd94c9652ca4d0c,db60cca271dd3dbd,user-timeline-service+MongoFindUser,23,1635326802996417,2021-10-27 09:26:42.996417
46518df455501e80,6fd94c9652ca4d0c,1e19e8252a003c02,user-timeline-service+MongoInsert,24,1635326802997082,2021-10-27 09:26:42.997082
46518df455501e80,854e34d38b42c5aa,215f86a1a3585c25,write-home-timeline-service+FanoutHomeTimelines,28,1635326802997403,2021-10-27 09:26:42.997403
46518df455501e80,6fd94c9652ca4d0c,adc8f6719885553d,user-timeline-service+RedisUpdate,27,1635326802997501,2021-10-27 09:26:42.997501
46518df455501e80,215f86a1a3585c25,7bf66239e6505696,social-graph-service+GetFollowers,29,1635326802997533,2021-10-27 09:26:42.997533
46518df455501e80,7bf66239e6505696,819d93f523c2060e,social-graph-service+RedisGet,30,1635326802997548,2021-10-27 09:26:42.997548
