Node,traceID,nodeID,node_pair,StartTime,Timestamp
86,203ef05326681d91,f54145d213acd3c,"(5, 6)",1669531459831766,2022-11-27 06:44:19.831766
87,203ef05326681d91,b4596e61f1b0b1ca,"(6, 7)",1669531459831776,2022-11-27 06:44:19.831776
88,203ef05326681d91,e71584b8ba224d8e,"(6, 47)",1669531459831959,2022-11-27 06:44:19.831959
89,203ef05326681d91,455f60251d09c354,"(6, 48)",1669531459832939,2022-11-27 06:44:19.832939
90,203ef05326681d91,ab5f439d83780351,"(6, 8)",1669531459833177,2022-11-27 06:44:19.833177
85,2638df6940da0865,7ba8ee842a447ad5,"(45, 8)",1669531459834131,2022-11-27 06:44:19.834131
91,2638df6940da0865,797f7773fa2a2439,"(8, 9)",1669531459834193,2022-11-27 06:44:19.834193
92,2638df6940da0865,f3508e565abd36ea,"(8, 10)",1669531459834405,2022-11-27 06:44:19.834405
93,2638df6940da0865,224aab835ad2f32b,"(8, 11)",1669531459836164,2022-11-27 06:44:19.836164
94,67752fed0805385,f61ca3cd2ce7086,"(0, 12)",1669531460200000,2022-11-27 06:44:20.200000
95,67752fed0805385,aa1ba684f434139d,"(12, 12)",1669531460200736,2022-11-27 06:44:20.200736
96,67752fed0805385,1e0c3e7ca4eb08a9,"(12, 13)",1669531460200889,2022-11-27 06:44:20.200889
97,67752fed0805385,1400bceb8190d5fa,"(13, 14)",1669531460201128,2022-11-27 06:44:20.201128
98,67752fed0805385,24ad368cdc2df60f,"(14, 15)",1669531460201236,2022-11-27 06:44:20.201236
99,67752fed0805385,e519b7c541401cca,"(14, 16)",1669531460201310,2022-11-27 06:44:20.201310
100,67752fed0805385,b6bd017d67328e5,"(14, 17)",1669531460201366,2022-11-27 06:44:20.201366
101,67752fed0805385,6687f4179420e13e,"(14, 18)",1669531460201425,2022-11-27 06:44:20.201425
107,67752fed0805385,df91b278b307c0a6,"(17, 21)",1669531460201465,2022-11-27 06:44:20.201465
105,67752fed0805385,80fdc303c1856bb1,"(15, 20)",1669531460201520,2022-11-27 06:44:20.201520
108,67752fed0805385,d7d18e0ae21b253a,"(18, 23)",1669531460201629,2022-11-27 06:44:20.201629
109,67752fed0805385,25e8ebd42a9dd3de,"(20, 24)",1669531460201811,2022-11-27 06:44:20.201811
110,67752fed0805385,868d2bdeacf83825,"(20, 22)",1669531460201821,2022-11-27 06:44:20.201821
106,67752fed0805385,31fa33593383f8b8,"(16, 19)",1669531460201927,2022-11-27 06:44:20.201927
111,67752fed0805385,3732fa7d1e6acc0e,"(24, 27)",1669531460201930,2022-11-27 06:44:20.201930
113,67752fed0805385,7909c5e9e884e667,"(27, 28)",1669531460202011,2022-11-27 06:44:20.202011
112,67752fed0805385,17d0d3651377dcba,"(22, 25)",1669531460202039,2022-11-27 06:44:20.202039
114,67752fed0805385,ac5d2e6955a5860b,"(25, 26)",1669531460202052,2022-11-27 06:44:20.202052
115,67752fed0805385,efacf224b901a395,"(25, 29)",1669531460202445,2022-11-27 06:44:20.202445
102,67752fed0805385,5c96f52dc3484d1a,"(14, 30)",1669531460204739,2022-11-27 06:44:20.204739
116,67752fed0805385,a32354896f245e20,"(30, 31)",1669531460204871,2022-11-27 06:44:20.204871
117,67752fed0805385,8b20493217358aad,"(31, 32)",1669531460204897,2022-11-27 06:44:20.204897
103,67752fed0805385,ef76a31a53452bf7,"(14, 33)",1669531460205464,2022-11-27 06:44:20.205464
118,67752fed0805385,eadcecb3d5889a70,"(33, 34)",1669531460205555,2022-11-27 06:44:20.205555
119,67752fed0805385,880032598f3283b3,"(34, 35)",1669531460205579,2022-11-27 06:44:20.205579
120,67752fed0805385,a30ea494ab0e6ba7,"(34, 36)",1669531460206181,2022-11-27 06:44:20.206181
104,67752fed0805385,af278708068fbdec,"(14, 37)",1669531460206478,2022-11-27 06:44:20.206478
121,67752fed0805385,abf1bd0aa6f8434b,"(37, 38)",1669531460206589,2022-11-27 06:44:20.206589
122,67752fed0805385,fd57524ca5e50631,"(38, 39)",1669531460206593,2022-11-27 06:44:20.206593
124,67752fed0805385,1ab27fa9622b9775,"(39, 40)",1669531460206687,2022-11-27 06:44:20.206687
125,67752fed0805385,55cb4b1943b30ae7,"(40, 41)",1669531460206696,2022-11-27 06:44:20.206696
123,67752fed0805385,52c71e08e1ffe921,"(38, 42)",1669531460206964,2022-11-27 06:44:20.206964
126,8f955a3204c8a7c,f61ca3cd2ce7086,"(0, 12)",1669531460681000,2022-11-27 06:44:20.681000
127,8f955a3204c8a7c,aa1ba684f434139d,"(12, 12)",1669531460681756,2022-11-27 06:44:20.681756
128,8f955a3204c8a7c,1e0c3e7ca4eb08a9,"(12, 13)",1669531460681951,2022-11-27 06:44:20.681951
129,8f955a3204c8a7c,1400bceb8190d5fa,"(13, 14)",1669531460682222,2022-11-27 06:44:20.682222
130,8f955a3204c8a7c,b6bd017d67328e5,"(14, 17)",1669531460682381,2022-11-27 06:44:20.682381
131,8f955a3204c8a7c,e519b7c541401cca,"(14, 16)",1669531460682456,2022-11-27 06:44:20.682456
137,8f955a3204c8a7c,df91b278b307c0a6,"(17, 21)",1669531460682497,2022-11-27 06:44:20.682497
132,8f955a3204c8a7c,24ad368cdc2df60f,"(14, 15)",1669531460682514,2022-11-27 06:44:20.682514
138,8f955a3204c8a7c,31fa33593383f8b8,"(16, 19)",1669531460682630,2022-11-27 06:44:20.682630
133,8f955a3204c8a7c,6687f4179420e13e,"(14, 18)",1669531460682667,2022-11-27 06:44:20.682667
140,8f955a3204c8a7c,d7d18e0ae21b253a,"(18, 23)",1669531460682775,2022-11-27 06:44:20.682775
139,8f955a3204c8a7c,80fdc303c1856bb1,"(15, 20)",1669531460682782,2022-11-27 06:44:20.682782
141,8f955a3204c8a7c,25e8ebd42a9dd3de,"(20, 24)",1669531460683067,2022-11-27 06:44:20.683067
142,8f955a3204c8a7c,868d2bdeacf83825,"(20, 22)",1669531460683083,2022-11-27 06:44:20.683083
143,8f955a3204c8a7c,3732fa7d1e6acc0e,"(24, 27)",1669531460683179,2022-11-27 06:44:20.683179
144,8f955a3204c8a7c,17d0d3651377dcba,"(22, 25)",1669531460683189,2022-11-27 06:44:20.683189
146,8f955a3204c8a7c,ac5d2e6955a5860b,"(25, 26)",1669531460683202,2022-11-27 06:44:20.683202
145,8f955a3204c8a7c,7909c5e9e884e667,"(27, 28)",1669531460683432,2022-11-27 06:44:20.683432
147,8f955a3204c8a7c,efacf224b901a395,"(25, 29)",1669531460683838,2022-11-27 06:44:20.683838
134,8f955a3204c8a7c,5c96f52dc3484d1a,"(14, 30)",1669531460685776,2022-11-27 06:44:20.685776
148,8f955a3204c8a7c,a32354896f245e20,"(30, 31)",1669531460685887,2022-11-27 06:44:20.685887
149,8f955a3204c8a7c,8b20493217358aad,"(31, 32)",1669531460685914,2022-11-27 06:44:20.685914
135,8f955a3204c8a7c,ef76a31a53452bf7,"(14, 33)",1669531460686493,2022-11-27 06:44:20.686493
150,8f955a3204c8a7c,eadcecb3d5889a70,"(33, 34)",1669531460686630,2022-11-27 06:44:20.686630
151,8f955a3204c8a7c,880032598f3283b3,"(34, 35)",1669531460686654,2022-11-27 06:44:20.686654
152,8f955a3204c8a7c,a30ea494ab0e6ba7,"(34, 36)",1669531460687249,2022-11-27 06:44:20.687249
136,8f955a3204c8a7c,af278708068fbdec,"(14, 37)",1669531460687547,2022-11-27 06:44:20.687547
153,8f955a3204c8a7c,abf1bd0aa6f8434b,"(37, 38)",1669531460687638,2022-11-27 06:44:20.687638
154,8f955a3204c8a7c,fd57524ca5e50631,"(38, 39)",1669531460687643,2022-11-27 06:44:20.687643
156,8f955a3204c8a7c,1ab27fa9622b9775,"(39, 40)",1669531460687736,2022-11-27 06:44:20.687736
157,8f955a3204c8a7c,55cb4b1943b30ae7,"(40, 41)",1669531460687746,2022-11-27 06:44:20.687746
155,8f955a3204c8a7c,52c71e08e1ffe921,"(38, 42)",1669531460687996,2022-11-27 06:44:20.687996
158,30ce17218af2a3a6,2638df6940da0865,"(0, 43)",1669531460849000,2022-11-27 06:44:20.849000
159,30ce17218af2a3a6,51ee2a2e57e2ca7f,"(43, 43)",1669531460849663,2022-11-27 06:44:20.849663
160,30ce17218af2a3a6,f2fcf16176edf615,"(43, 44)",1669531460849717,2022-11-27 06:44:20.849717
161,30ce17218af2a3a6,7b435c0c78766e60,"(44, 45)",1669531460849957,2022-11-27 06:44:20.849957
162,30ce17218af2a3a6,a7fecafeb1f72abb,"(45, 46)",1669531460849966,2022-11-27 06:44:20.849966
164,f93084c7629d3ae,1eda4b436d89607d,"(0, 4)",1669531460850000,2022-11-27 06:44:20.850000
165,f93084c7629d3ae,a60116832166c5f8,"(4, 4)",1669531460850213,2022-11-27 06:44:20.850213
166,f93084c7629d3ae,84446db871ee7541,"(4, 5)",1669531460850251,2022-11-27 06:44:20.850251
167,f93084c7629d3ae,f54145d213acd3c,"(5, 6)",1669531460850414,2022-11-27 06:44:20.850414
168,f93084c7629d3ae,b4596e61f1b0b1ca,"(6, 7)",1669531460850423,2022-11-27 06:44:20.850423
169,f93084c7629d3ae,ab5f439d83780351,"(6, 8)",1669531460850839,2022-11-27 06:44:20.850839
170,f93084c7629d3ae,797f7773fa2a2439,"(8, 9)",1669531460850900,2022-11-27 06:44:20.850900
171,f93084c7629d3ae,f3508e565abd36ea,"(8, 10)",1669531460851086,2022-11-27 06:44:20.851086
172,f93084c7629d3ae,224aab835ad2f32b,"(8, 11)",1669531460854020,2022-11-27 06:44:20.854020
163,30ce17218af2a3a6,7ba8ee842a447ad5,"(45, 8)",1669531460859872,2022-11-27 06:44:20.859872
173,30ce17218af2a3a6,797f7773fa2a2439,"(8, 9)",1669531460859931,2022-11-27 06:44:20.859931
174,30ce17218af2a3a6,f3508e565abd36ea,"(8, 10)",1669531460860096,2022-11-27 06:44:20.860096
175,30ce17218af2a3a6,224aab835ad2f32b,"(8, 11)",1669531460861821,2022-11-27 06:44:20.861821
176,2c7f787d6f59d782,f61ca3cd2ce7086,"(0, 12)",1669531460880000,2022-11-27 06:44:20.880000
177,2c7f787d6f59d782,aa1ba684f434139d,"(12, 12)",1669531460889843,2022-11-27 06:44:20.889843
178,2c7f787d6f59d782,1e0c3e7ca4eb08a9,"(12, 13)",1669531460889938,2022-11-27 06:44:20.889938
179,2c7f787d6f59d782,1400bceb8190d5fa,"(13, 14)",1669531460890239,2022-11-27 06:44:20.890239
180,2c7f787d6f59d782,24ad368cdc2df60f,"(14, 15)",1669531460890328,2022-11-27 06:44:20.890328
181,2c7f787d6f59d782,6687f4179420e13e,"(14, 18)",1669531460890386,2022-11-27 06:44:20.890386
182,2c7f787d6f59d782,e519b7c541401cca,"(14, 16)",1669531460890401,2022-11-27 06:44:20.890401
183,2c7f787d6f59d782,b6bd017d67328e5,"(14, 17)",1669531460890451,2022-11-27 06:44:20.890451
188,2c7f787d6f59d782,d7d18e0ae21b253a,"(18, 23)",1669531460890513,2022-11-27 06:44:20.890513
189,2c7f787d6f59d782,31fa33593383f8b8,"(16, 19)",1669531460890548,2022-11-27 06:44:20.890548
190,2c7f787d6f59d782,df91b278b307c0a6,"(17, 21)",1669531460890689,2022-11-27 06:44:20.890689
187,2c7f787d6f59d782,80fdc303c1856bb1,"(15, 20)",1669531460890699,2022-11-27 06:44:20.890699
191,2c7f787d6f59d782,25e8ebd42a9dd3de,"(20, 24)",1669531460890970,2022-11-27 06:44:20.890970
193,2c7f787d6f59d782,3732fa7d1e6acc0e,"(24, 27)",1669531460891079,2022-11-27 06:44:20.891079
194,2c7f787d6f59d782,7909c5e9e884e667,"(27, 28)",1669531460891143,2022-11-27 06:44:20.891143
192,2c7f787d6f59d782,868d2bdeacf83825,"(20, 22)",1669531460891244,2022-11-27 06:44:20.891244
195,2c7f787d6f59d782,17d0d3651377dcba,"(22, 25)",1669531460891630,2022-11-27 06:44:20.891630
196,2c7f787d6f59d782,ac5d2e6955a5860b,"(25, 26)",1669531460891644,2022-11-27 06:44:20.891644
197,2c7f787d6f59d782,efacf224b901a395,"(25, 29)",1669531460892003,2022-11-27 06:44:20.892003
184,2c7f787d6f59d782,5c96f52dc3484d1a,"(14, 30)",1669531460893572,2022-11-27 06:44:20.893572
198,2c7f787d6f59d782,a32354896f245e20,"(30, 31)",1669531460893672,2022-11-27 06:44:20.893672
199,2c7f787d6f59d782,8b20493217358aad,"(31, 32)",1669531460893694,2022-11-27 06:44:20.893694
200,1d602288ebe7e149,1eda4b436d89607d,"(0, 4)",1669531460894000,2022-11-27 06:44:20.894000
201,1d602288ebe7e149,a60116832166c5f8,"(4, 4)",1669531460894083,2022-11-27 06:44:20.894083
202,1d602288ebe7e149,84446db871ee7541,"(4, 5)",1669531460894121,2022-11-27 06:44:20.894121
185,2c7f787d6f59d782,ef76a31a53452bf7,"(14, 33)",1669531460898784,2022-11-27 06:44:20.898784
204,2c7f787d6f59d782,eadcecb3d5889a70,"(33, 34)",1669531460898899,2022-11-27 06:44:20.898899
205,2c7f787d6f59d782,880032598f3283b3,"(34, 35)",1669531460898920,2022-11-27 06:44:20.898920
203,1d602288ebe7e149,f54145d213acd3c,"(5, 6)",1669531460899352,2022-11-27 06:44:20.899352
207,1d602288ebe7e149,b4596e61f1b0b1ca,"(6, 7)",1669531460899360,2022-11-27 06:44:20.899360
206,2c7f787d6f59d782,a30ea494ab0e6ba7,"(34, 36)",1669531460899476,2022-11-27 06:44:20.899476
208,1d602288ebe7e149,e71584b8ba224d8e,"(6, 47)",1669531460899499,2022-11-27 06:44:20.899499
186,2c7f787d6f59d782,af278708068fbdec,"(14, 37)",1669531460900042,2022-11-27 06:44:20.900042
211,2c7f787d6f59d782,abf1bd0aa6f8434b,"(37, 38)",1669531460900144,2022-11-27 06:44:20.900144
212,2c7f787d6f59d782,fd57524ca5e50631,"(38, 39)",1669531460900149,2022-11-27 06:44:20.900149
209,1d602288ebe7e149,455f60251d09c354,"(6, 48)",1669531460900167,2022-11-27 06:44:20.900167
214,2c7f787d6f59d782,1ab27fa9622b9775,"(39, 40)",1669531460900249,2022-11-27 06:44:20.900249
215,2c7f787d6f59d782,55cb4b1943b30ae7,"(40, 41)",1669531460900258,2022-11-27 06:44:20.900258
213,2c7f787d6f59d782,52c71e08e1ffe921,"(38, 42)",1669531460900739,2022-11-27 06:44:20.900739
210,1d602288ebe7e149,ab5f439d83780351,"(6, 8)",1669531460900990,2022-11-27 06:44:20.900990
216,23ebc7dc719d7fc5,f61ca3cd2ce7086,"(0, 12)",1669531461203000,2022-11-27 06:44:21.203000
217,23ebc7dc719d7fc5,aa1ba684f434139d,"(12, 12)",1669531461203484,2022-11-27 06:44:21.203484
218,23ebc7dc719d7fc5,1e0c3e7ca4eb08a9,"(12, 13)",1669531461203622,2022-11-27 06:44:21.203622
219,23ebc7dc719d7fc5,1400bceb8190d5fa,"(13, 14)",1669531461203845,2022-11-27 06:44:21.203845
220,23ebc7dc719d7fc5,24ad368cdc2df60f,"(14, 15)",1669531461203971,2022-11-27 06:44:21.203971
221,23ebc7dc719d7fc5,6687f4179420e13e,"(14, 18)",1669531461204015,2022-11-27 06:44:21.204015
222,23ebc7dc719d7fc5,b6bd017d67328e5,"(14, 17)",1669531461204087,2022-11-27 06:44:21.204087
227,23ebc7dc719d7fc5,80fdc303c1856bb1,"(15, 20)",1669531461204097,2022-11-27 06:44:21.204097
223,23ebc7dc719d7fc5,e519b7c541401cca,"(14, 16)",1669531461204142,2022-11-27 06:44:21.204142
228,23ebc7dc719d7fc5,d7d18e0ae21b253a,"(18, 23)",1669531461204236,2022-11-27 06:44:21.204236
232,23ebc7dc719d7fc5,31fa33593383f8b8,"(16, 19)",1669531461204374,2022-11-27 06:44:21.204374
230,23ebc7dc719d7fc5,868d2bdeacf83825,"(20, 22)",1669531461204391,2022-11-27 06:44:21.204391
231,23ebc7dc719d7fc5,25e8ebd42a9dd3de,"(20, 24)",1669531461204459,2022-11-27 06:44:21.204459
229,23ebc7dc719d7fc5,df91b278b307c0a6,"(17, 21)",1669531461204523,2022-11-27 06:44:21.204523
233,23ebc7dc719d7fc5,17d0d3651377dcba,"(22, 25)",1669531461204594,2022-11-27 06:44:21.204594
235,23ebc7dc719d7fc5,ac5d2e6955a5860b,"(25, 26)",1669531461204610,2022-11-27 06:44:21.204610
234,23ebc7dc719d7fc5,3732fa7d1e6acc0e,"(24, 27)",1669531461204664,2022-11-27 06:44:21.204664
237,23ebc7dc719d7fc5,7909c5e9e884e667,"(27, 28)",1669531461204827,2022-11-27 06:44:21.204827
236,23ebc7dc719d7fc5,efacf224b901a395,"(25, 29)",1669531461205630,2022-11-27 06:44:21.205630
224,23ebc7dc719d7fc5,5c96f52dc3484d1a,"(14, 30)",1669531461207184,2022-11-27 06:44:21.207184
238,23ebc7dc719d7fc5,a32354896f245e20,"(30, 31)",1669531461207305,2022-11-27 06:44:21.207305
239,23ebc7dc719d7fc5,8b20493217358aad,"(31, 32)",1669531461207334,2022-11-27 06:44:21.207334
225,23ebc7dc719d7fc5,ef76a31a53452bf7,"(14, 33)",1669531461207875,2022-11-27 06:44:21.207875
240,23ebc7dc719d7fc5,eadcecb3d5889a70,"(33, 34)",1669531461207978,2022-11-27 06:44:21.207978
241,23ebc7dc719d7fc5,880032598f3283b3,"(34, 35)",1669531461208003,2022-11-27 06:44:21.208003
242,23ebc7dc719d7fc5,a30ea494ab0e6ba7,"(34, 36)",1669531461208607,2022-11-27 06:44:21.208607
226,23ebc7dc719d7fc5,af278708068fbdec,"(14, 37)",1669531461208905,2022-11-27 06:44:21.208905
243,23ebc7dc719d7fc5,abf1bd0aa6f8434b,"(37, 38)",1669531461209004,2022-11-27 06:44:21.209004
244,23ebc7dc719d7fc5,fd57524ca5e50631,"(38, 39)",1669531461209009,2022-11-27 06:44:21.209009
246,23ebc7dc719d7fc5,1ab27fa9622b9775,"(39, 40)",1669531461209115,2022-11-27 06:44:21.209115
247,23ebc7dc719d7fc5,55cb4b1943b30ae7,"(40, 41)",1669531461209125,2022-11-27 06:44:21.209125
245,23ebc7dc719d7fc5,52c71e08e1ffe921,"(38, 42)",1669531461209380,2022-11-27 06:44:21.209380
248,171c3bed28a78cd3,2638df6940da0865,"(0, 43)",1669531461690000,2022-11-27 06:44:21.690000
