Node,traceID,nodeID,node_pair,StartTime,Timestamp
49,2fc4161fbf48ce1f,b5f92c82e6ef98e2,"(0, 1)",1669361909584459,2022-11-25 07:38:29.584459
50,2b6c39cacba807b8,b5f92c82e6ef98e2,"(0, 1)",1669361909585087,2022-11-25 07:38:29.585087
51,f54e209db037d5,b5f92c82e6ef98e2,"(0, 1)",1669361909585873,2022-11-25 07:38:29.585873
52,3329f5885617adcb,b5f92c82e6ef98e2,"(0, 1)",1669361909586107,2022-11-25 07:38:29.586107
53,291cfe3e23e1374,b5f92c82e6ef98e2,"(0, 1)",1669361909586469,2022-11-25 07:38:29.586469
54,5ddaacf7ad865ad,b5f92c82e6ef98e2,"(0, 1)",1669361909586708,2022-11-25 07:38:29.586708
55,ab5da400dd04cb0,b5f92c82e6ef98e2,"(0, 1)",1669361909586851,2022-11-25 07:38:29.586851
56,2ce3899e1b2d1a2d,b5f92c82e6ef98e2,"(0, 1)",1669361909591524,2022-11-25 07:38:29.591524
57,287cd12bd870d5f0,b5f92c82e6ef98e2,"(0, 1)",1669361909591808,2022-11-25 07:38:29.591808
58,150d20098c1c38ac,b5f92c82e6ef98e2,"(0, 1)",1669361909592321,2022-11-25 07:38:29.592321
59,1f0d2dc55d29b91e,b5f92c82e6ef98e2,"(0, 1)",1669361909593228,2022-11-25 07:38:29.593228
60,81618f18c15ca70,b5f92c82e6ef98e2,"(0, 1)",1669361909601011,2022-11-25 07:38:29.601011
61,203502afc4242f68,b5f92c82e6ef98e2,"(0, 1)",1669361909606343,2022-11-25 07:38:29.606343
62,2d00ba0b97a3eec5,b5f92c82e6ef98e2,"(0, 1)",1669361909606470,2022-11-25 07:38:29.606470
63,1b6a0e8fd57f6a60,b5f92c82e6ef98e2,"(0, 1)",1669361909606594,2022-11-25 07:38:29.606594
64,1a29a25b462ff97,b5f92c82e6ef98e2,"(0, 1)",1669361909606729,2022-11-25 07:38:29.606729
65,1ef3de522a778565,b5f92c82e6ef98e2,"(0, 1)",1669361909607838,2022-11-25 07:38:29.607838
66,1d2c04cd6f5f36d9,b5f92c82e6ef98e2,"(0, 1)",1669361909608722,2022-11-25 07:38:29.608722
67,c791bee49c8e3ea,b5f92c82e6ef98e2,"(0, 1)",1669361909616822,2022-11-25 07:38:29.616822
68,3ccb3f54d1d180e,b5f92c82e6ef98e2,"(0, 1)",1669361909625645,2022-11-25 07:38:29.625645
69,b468bfb4d8ee864,b5f92c82e6ef98e2,"(0, 1)",1669361909628410,2022-11-25 07:38:29.628410
70,f3c7b235d805d28,b5f92c82e6ef98e2,"(0, 1)",1669361909628642,2022-11-25 07:38:29.628642
71,dbe1d0febe60473,b5f92c82e6ef98e2,"(0, 1)",1669361909628930,2022-11-25 07:38:29.628930
72,26cdac9d1905b531,b5f92c82e6ef98e2,"(0, 1)",1669361909629973,2022-11-25 07:38:29.629973
73,2c234da1f83ce8c,b5f92c82e6ef98e2,"(0, 1)",1669361909636660,2022-11-25 07:38:29.636660
74,1c43a90fe14e3c8c,b5f92c82e6ef98e2,"(0, 1)",1669361909637420,2022-11-25 07:38:29.637420
75,a5ea2c4021caa6e,b5f92c82e6ef98e2,"(0, 1)",1669361909637776,2022-11-25 07:38:29.637776
76,24f0618eaec1ebdb,b5f92c82e6ef98e2,"(0, 1)",1669361909639136,2022-11-25 07:38:29.639136
77,e98ca5d32df9ff7,b5f92c82e6ef98e2,"(0, 1)",1669361909648737,2022-11-25 07:38:29.648737
78,1b50623214b7382,b5f92c82e6ef98e2,"(0, 1)",1669361909648873,2022-11-25 07:38:29.648873
79,185719941b8edb99,b5f92c82e6ef98e2,"(0, 1)",1669361909649268,2022-11-25 07:38:29.649268
80,15efc24dc82feac5,b5f92c82e6ef98e2,"(0, 1)",1669361909649521,2022-11-25 07:38:29.649521
81,2a56b7c3bff535a3,b5f92c82e6ef98e2,"(0, 1)",1669361909650112,2022-11-25 07:38:29.650112
82,f17c2a3c64ebd4b,b5f92c82e6ef98e2,"(0, 1)",1669361909650929,2022-11-25 07:38:29.650929
83,27d698548154ef6e,b5f92c82e6ef98e2,"(0, 1)",1669361909651313,2022-11-25 07:38:29.651313
84,d3d6d1b9e67da1,b5f92c82e6ef98e2,"(0, 1)",1669361909658044,2022-11-25 07:38:29.658044
85,1e270efc0964e5d9,b5f92c82e6ef98e2,"(0, 1)",1669361909662876,2022-11-25 07:38:29.662876
86,2922e46de7a19f8a,b5f92c82e6ef98e2,"(0, 1)",1669361909662993,2022-11-25 07:38:29.662993
87,c124c22d8a52fe5,b5f92c82e6ef98e2,"(0, 1)",1669361909663287,2022-11-25 07:38:29.663287
88,2f31fb5a06ae5e56,b5f92c82e6ef98e2,"(0, 1)",1669361909664893,2022-11-25 07:38:29.664893
89,45a5bb7923c2fa0,b5f92c82e6ef98e2,"(0, 1)",1669361909665248,2022-11-25 07:38:29.665248
90,27cddcbc968d92f2,b5f92c82e6ef98e2,"(0, 1)",1669361909665367,2022-11-25 07:38:29.665367
91,32d25541d89d084e,b5f92c82e6ef98e2,"(0, 1)",1669361909668858,2022-11-25 07:38:29.668858
92,1f0dc877eb230a95,b5f92c82e6ef98e2,"(0, 1)",1669361909669436,2022-11-25 07:38:29.669436
93,f7bc3e6cb054232,b5f92c82e6ef98e2,"(0, 1)",1669361909968480,2022-11-25 07:38:29.968480
94,1a28f6ed2e0fe973,b5f92c82e6ef98e2,"(0, 1)",1669361909969523,2022-11-25 07:38:29.969523
95,13538e74dac2fad8,b5f92c82e6ef98e2,"(0, 1)",1669361909969885,2022-11-25 07:38:29.969885
96,2066c7a0c958c0f3,b5f92c82e6ef98e2,"(0, 1)",1669361909970652,2022-11-25 07:38:29.970652
97,236ea58d5163f4b6,b5f92c82e6ef98e2,"(0, 1)",1669361909972213,2022-11-25 07:38:29.972213
98,6d609ca6c6250a0,b5f92c82e6ef98e2,"(0, 1)",1669361909972929,2022-11-25 07:38:29.972929
99,98124433caacb56,b5f92c82e6ef98e2,"(0, 1)",1669361909973184,2022-11-25 07:38:29.973184
100,32df6833edd6324f,b5f92c82e6ef98e2,"(0, 1)",1669361909973314,2022-11-25 07:38:29.973314
101,2069a7d9f5d85ca6,b5f92c82e6ef98e2,"(0, 1)",1669361909973857,2022-11-25 07:38:29.973857
102,ee0946d5052bb95,b5f92c82e6ef98e2,"(0, 1)",1669361909978296,2022-11-25 07:38:29.978296
103,2055d428ad328f76,b5f92c82e6ef98e2,"(0, 1)",1669361909978418,2022-11-25 07:38:29.978418
104,2472bdb70b810134,b5f92c82e6ef98e2,"(0, 1)",1669361909978767,2022-11-25 07:38:29.978767
105,3e7fdf3c14a0208,b5f92c82e6ef98e2,"(0, 1)",1669361909979122,2022-11-25 07:38:29.979122
106,250fc1920112f3f1,b5f92c82e6ef98e2,"(0, 1)",1669361909980235,2022-11-25 07:38:29.980235
107,2d101e81c1d171fc,b5f92c82e6ef98e2,"(0, 1)",1669361909980352,2022-11-25 07:38:29.980352
108,ccbbc95d13963b8,b5f92c82e6ef98e2,"(0, 1)",1669361909983518,2022-11-25 07:38:29.983518
109,1a21422b94959278,b5f92c82e6ef98e2,"(0, 1)",1669361909983747,2022-11-25 07:38:29.983747
110,32b891d02b79e4eb,b5f92c82e6ef98e2,"(0, 1)",1669361909984228,2022-11-25 07:38:29.984228
111,f4c3f8dac317917,b5f92c82e6ef98e2,"(0, 1)",1669361909984660,2022-11-25 07:38:29.984660
112,e2f9a98ff12f988,b5f92c82e6ef98e2,"(0, 1)",1669361909986915,2022-11-25 07:38:29.986915
113,28fc9c2077f43d44,b5f92c82e6ef98e2,"(0, 1)",1669361909987032,2022-11-25 07:38:29.987032
114,1360b1538f0c3cf9,b5f92c82e6ef98e2,"(0, 1)",1669361909990141,2022-11-25 07:38:29.990141
115,28dd262ac5103925,b5f92c82e6ef98e2,"(0, 1)",1669361909991208,2022-11-25 07:38:29.991208
116,2fcc25b4c761e7cc,b5f92c82e6ef98e2,"(0, 1)",1669361909992367,2022-11-25 07:38:29.992367
117,229a440c180cd0a0,b5f92c82e6ef98e2,"(0, 1)",1669361909996444,2022-11-25 07:38:29.996444
118,32bf3d6aad208961,b5f92c82e6ef98e2,"(0, 1)",1669361909997128,2022-11-25 07:38:29.997128
119,10b9f166b5189c7b,b5f92c82e6ef98e2,"(0, 1)",1669361909999725,2022-11-25 07:38:29.999725
120,2dca7c7032751331,b5f92c82e6ef98e2,"(0, 1)",1669361910003357,2022-11-25 07:38:30.003357
121,3b93b6e39c4c5b0,b5f92c82e6ef98e2,"(0, 1)",1669361910003509,2022-11-25 07:38:30.003509
122,125361188b49c378,b5f92c82e6ef98e2,"(0, 1)",1669361910005811,2022-11-25 07:38:30.005811
123,1ee898ef244df4d7,b5f92c82e6ef98e2,"(0, 1)",1669361910006228,2022-11-25 07:38:30.006228
124,1a009aab887ed4ef,b5f92c82e6ef98e2,"(0, 1)",1669361910006475,2022-11-25 07:38:30.006475
125,256e68fc7930e51d,b5f92c82e6ef98e2,"(0, 1)",1669361910015716,2022-11-25 07:38:30.015716
126,14c041c16dcb324e,b5f92c82e6ef98e2,"(0, 1)",1669361910018183,2022-11-25 07:38:30.018183
127,9086e8ba9ca6e7,b5f92c82e6ef98e2,"(0, 1)",1669361910019713,2022-11-25 07:38:30.019713
128,2ef81309a034bcd1,b5f92c82e6ef98e2,"(0, 1)",1669361910035515,2022-11-25 07:38:30.035515
129,1c85f2b8f8065a29,b5f92c82e6ef98e2,"(0, 1)",1669361910036767,2022-11-25 07:38:30.036767
130,60f0f674e18b48f,b5f92c82e6ef98e2,"(0, 1)",1669361910046154,2022-11-25 07:38:30.046154
131,31aaba0bdca58ddf,b5f92c82e6ef98e2,"(0, 1)",1669361910454614,2022-11-25 07:38:30.454614
132,310ad2a2181d66f3,b5f92c82e6ef98e2,"(0, 1)",1669361910459745,2022-11-25 07:38:30.459745
133,912c9d45b388794,b5f92c82e6ef98e2,"(0, 1)",1669361910460312,2022-11-25 07:38:30.460312
134,f9716c21e57449,b5f92c82e6ef98e2,"(0, 1)",1669361910460590,2022-11-25 07:38:30.460590
135,1a7ea007430baa9d,b5f92c82e6ef98e2,"(0, 1)",1669361910460980,2022-11-25 07:38:30.460980
136,13a2541f517bb295,b5f92c82e6ef98e2,"(0, 1)",1669361910461257,2022-11-25 07:38:30.461257
137,209f91055c478541,b5f92c82e6ef98e2,"(0, 1)",1669361910463343,2022-11-25 07:38:30.463343
138,2b02c379dec9e7b7,b5f92c82e6ef98e2,"(0, 1)",1669361910463591,2022-11-25 07:38:30.463591
139,407da8bb199d731,b5f92c82e6ef98e2,"(0, 1)",1669361910465498,2022-11-25 07:38:30.465498
140,26406f404911f8d9,b5f92c82e6ef98e2,"(0, 1)",1669361910466565,2022-11-25 07:38:30.466565
141,32a6ae80336eab2c,b5f92c82e6ef98e2,"(0, 1)",1669361910467936,2022-11-25 07:38:30.467936
142,1c66a45a2d1a0f9c,b5f92c82e6ef98e2,"(0, 1)",1669361910469010,2022-11-25 07:38:30.469010
143,1c9467f4ec1a5d29,b5f92c82e6ef98e2,"(0, 1)",1669361910470154,2022-11-25 07:38:30.470154
144,e17c10241f6487a,b5f92c82e6ef98e2,"(0, 1)",1669361910473509,2022-11-25 07:38:30.473509
145,31002913918c960f,b5f92c82e6ef98e2,"(0, 1)",1669361910478617,2022-11-25 07:38:30.478617
146,b7a3fd21dd1ef49,b5f92c82e6ef98e2,"(0, 1)",1669361910479324,2022-11-25 07:38:30.479324
147,572ee043ce46c54,b5f92c82e6ef98e2,"(0, 1)",1669361910480461,2022-11-25 07:38:30.480461
148,3af8f7051072ed0,b5f92c82e6ef98e2,"(0, 1)",1669361910481069,2022-11-25 07:38:30.481069
149,1b79986d35596cbb,b5f92c82e6ef98e2,"(0, 1)",1669361910481963,2022-11-25 07:38:30.481963
150,5a78efdb6fb4793,b5f92c82e6ef98e2,"(0, 1)",1669361910482810,2022-11-25 07:38:30.482810
151,11676e690778fa9a,b5f92c82e6ef98e2,"(0, 1)",1669361910483761,2022-11-25 07:38:30.483761
152,1c13e075829491a1,b5f92c82e6ef98e2,"(0, 1)",1669361910484043,2022-11-25 07:38:30.484043
153,1bde74b6b2a44da9,b5f92c82e6ef98e2,"(0, 1)",1669361910485117,2022-11-25 07:38:30.485117
154,2f5b999a699b7849,b5f92c82e6ef98e2,"(0, 1)",1669361910486012,2022-11-25 07:38:30.486012
155,183d2c38bcd24fbb,b5f92c82e6ef98e2,"(0, 1)",1669361910486750,2022-11-25 07:38:30.486750
156,23473e65ff4db447,b5f92c82e6ef98e2,"(0, 1)",1669361910489524,2022-11-25 07:38:30.489524
157,2d5f26c108deba56,b5f92c82e6ef98e2,"(0, 1)",1669361910494487,2022-11-25 07:38:30.494487
158,a4acb315423310,b5f92c82e6ef98e2,"(0, 1)",1669361910500647,2022-11-25 07:38:30.500647
159,2bbe1c9a0c7dae51,b5f92c82e6ef98e2,"(0, 1)",1669361910500772,2022-11-25 07:38:30.500772
160,d7aa35a8cd0db0c,b5f92c82e6ef98e2,"(0, 1)",1669361910502677,2022-11-25 07:38:30.502677
161,19b5e96d532594ce,b5f92c82e6ef98e2,"(0, 1)",1669361910502801,2022-11-25 07:38:30.502801
162,306f909c100bf299,b5f92c82e6ef98e2,"(0, 1)",1669361910502937,2022-11-25 07:38:30.502937
163,1044acce397f832e,b5f92c82e6ef98e2,"(0, 1)",1669361910510004,2022-11-25 07:38:30.510004
164,2c484ca8e4a55ca1,b5f92c82e6ef98e2,"(0, 1)",1669361910510526,2022-11-25 07:38:30.510526
165,198aa3ac565de2e4,b5f92c82e6ef98e2,"(0, 1)",1669361910521907,2022-11-25 07:38:30.521907
166,d2abfc0d8f19c05,b5f92c82e6ef98e2,"(0, 1)",1669361910522182,2022-11-25 07:38:30.522182
167,c17521c1e233f3c,b5f92c82e6ef98e2,"(0, 1)",1669361910526377,2022-11-25 07:38:30.526377
168,eb9b4c4806f78e7,b5f92c82e6ef98e2,"(0, 1)",1669361910529316,2022-11-25 07:38:30.529316
169,4ed6f794d8d6399,b5f92c82e6ef98e2,"(0, 1)",1669361910530603,2022-11-25 07:38:30.530603
170,9439824522a3022,b5f92c82e6ef98e2,"(0, 1)",1669361910886094,2022-11-25 07:38:30.886094
171,15c1dbbbf80188dd,b5f92c82e6ef98e2,"(0, 1)",1669361910892725,2022-11-25 07:38:30.892725
172,f576cc700c30e04,b5f92c82e6ef98e2,"(0, 1)",1669361910893782,2022-11-25 07:38:30.893782
173,31416089f438b25f,b5f92c82e6ef98e2,"(0, 1)",1669361910898575,2022-11-25 07:38:30.898575
174,2f88f3bdcac93400,b5f92c82e6ef98e2,"(0, 1)",1669361910898931,2022-11-25 07:38:30.898931
175,20bbb8e5a0408c15,b5f92c82e6ef98e2,"(0, 1)",1669361910899289,2022-11-25 07:38:30.899289
176,fd0142b826b8260,b5f92c82e6ef98e2,"(0, 1)",1669361910902763,2022-11-25 07:38:30.902763
177,2c7dcb7d53155c3d,b5f92c82e6ef98e2,"(0, 1)",1669361910904095,2022-11-25 07:38:30.904095
178,2ac30ac0e7e9fa39,b5f92c82e6ef98e2,"(0, 1)",1669361910908613,2022-11-25 07:38:30.908613
179,e0f92ea659573ee,b5f92c82e6ef98e2,"(0, 1)",1669361910912699,2022-11-25 07:38:30.912699
180,1081e31cdaf9a51e,b5f92c82e6ef98e2,"(0, 1)",1669361910914050,2022-11-25 07:38:30.914050
181,200f08e3d22b2134,b5f92c82e6ef98e2,"(0, 1)",1669361910916336,2022-11-25 07:38:30.916336
182,c941959ef1115f1,b5f92c82e6ef98e2,"(0, 1)",1669361910918262,2022-11-25 07:38:30.918262
183,29edf31cedfd8828,b5f92c82e6ef98e2,"(0, 1)",1669361910924398,2022-11-25 07:38:30.924398
184,1ddc37b3ecf36ea0,b5f92c82e6ef98e2,"(0, 1)",1669361910925790,2022-11-25 07:38:30.925790
185,7fe4eafb620e25e,b5f92c82e6ef98e2,"(0, 1)",1669361910926044,2022-11-25 07:38:30.926044
186,61ee66a44e7f8e2,b5f92c82e6ef98e2,"(0, 1)",1669361910932958,2022-11-25 07:38:30.932958
187,140811a74ba1d879,b5f92c82e6ef98e2,"(0, 1)",1669361910938053,2022-11-25 07:38:30.938053
188,309aae16c9071f9c,b5f92c82e6ef98e2,"(0, 1)",1669361910940817,2022-11-25 07:38:30.940817
189,4f3acfc93e0b12a,b5f92c82e6ef98e2,"(0, 1)",1669361910942765,2022-11-25 07:38:30.942765
190,1fba0790bba8381b,b5f92c82e6ef98e2,"(0, 1)",1669361910955276,2022-11-25 07:38:30.955276
191,2f430dd0fbf7e15,b5f92c82e6ef98e2,"(0, 1)",1669361910955578,2022-11-25 07:38:30.955578
192,28f3e0bcb8470900,b5f92c82e6ef98e2,"(0, 1)",1669361910958312,2022-11-25 07:38:30.958312
193,2cc56aec6a1f63bf,b5f92c82e6ef98e2,"(0, 1)",1669361910958911,2022-11-25 07:38:30.958911
194,16c8fd6f0af88eb0,b5f92c82e6ef98e2,"(0, 1)",1669361910960760,2022-11-25 07:38:30.960760
195,b8601a6d2359ec9,b5f92c82e6ef98e2,"(0, 1)",1669361910969469,2022-11-25 07:38:30.969469
196,d3b4658c1f5f139,b5f92c82e6ef98e2,"(0, 1)",1669361910971065,2022-11-25 07:38:30.971065
197,104bf64088a97f9,b5f92c82e6ef98e2,"(0, 1)",1669361910973251,2022-11-25 07:38:30.973251
198,31f4910dfa29c287,b5f92c82e6ef98e2,"(0, 1)",1669361910975706,2022-11-25 07:38:30.975706
199,1a38d8c59570ef6b,b5f92c82e6ef98e2,"(0, 1)",1669361910975844,2022-11-25 07:38:30.975844
200,ee5eb63a16aacac,b5f92c82e6ef98e2,"(0, 1)",1669361910976306,2022-11-25 07:38:30.976306
201,1a02efb7476f491e,b5f92c82e6ef98e2,"(0, 1)",1669361910983379,2022-11-25 07:38:30.983379
202,1d8b03b8a0017a09,b5f92c82e6ef98e2,"(0, 1)",1669361910986624,2022-11-25 07:38:30.986624
203,171bf3001bd5d3a2,b5f92c82e6ef98e2,"(0, 1)",1669361910990913,2022-11-25 07:38:30.990913
204,1143258ba4aaff19,b5f92c82e6ef98e2,"(0, 1)",1669361910997722,2022-11-25 07:38:30.997722
205,256fbf69842bba2c,b5f92c82e6ef98e2,"(0, 1)",1669361911008111,2022-11-25 07:38:31.008111
206,206cde1206319da0,b5f92c82e6ef98e2,"(0, 1)",1669361911008576,2022-11-25 07:38:31.008576
207,24eec425fa3e8ff6,b5f92c82e6ef98e2,"(0, 1)",1669361911011583,2022-11-25 07:38:31.011583
208,9e3c4327c1677b2,b5f92c82e6ef98e2,"(0, 1)",1669361911012634,2022-11-25 07:38:31.012634
209,211b1295c9ecd89c,b5f92c82e6ef98e2,"(0, 1)",1669420762749367,2022-11-25 23:59:22.749367
210,211d4270f19ecdde,b5f92c82e6ef98e2,"(0, 1)",1669420762754299,2022-11-25 23:59:22.754299
211,78d9007cd598e0c,b5f92c82e6ef98e2,"(0, 1)",1669420762757324,2022-11-25 23:59:22.757324
212,31b8146443d95ab1,b5f92c82e6ef98e2,"(0, 1)",1669420762769425,2022-11-25 23:59:22.769425
213,29381c2f7fcfb954,b5f92c82e6ef98e2,"(0, 1)",1669420762771967,2022-11-25 23:59:22.771967
214,27715e87d8df56f2,b5f92c82e6ef98e2,"(0, 1)",1669420762777032,2022-11-25 23:59:22.777032
215,117b5a43c64826fd,b5f92c82e6ef98e2,"(0, 1)",1669420762792104,2022-11-25 23:59:22.792104
216,53469a8c9bbe530,b5f92c82e6ef98e2,"(0, 1)",1669420762794697,2022-11-25 23:59:22.794697
217,143ab7d5954849d,b5f92c82e6ef98e2,"(0, 1)",1669420762809811,2022-11-25 23:59:22.809811
218,22d95cdb5f4139f,b5f92c82e6ef98e2,"(0, 1)",1669420762826879,2022-11-25 23:59:22.826879
219,32b3d05fde55124d,b5f92c82e6ef98e2,"(0, 1)",1669420762829329,2022-11-25 23:59:22.829329
