trace,source,destination,rpcCall,rpcNumber,rpcStartTime,rpcTimestamp
269119c84e8c2fd5,a15e6ed8d8eb16ec,8e0d51be0d42c0fa,user-mention-service+compose_user_mentions_memcached_get_client,13,1669527157138777,2022-11-27 05:32:37.138777
269119c84e8c2fd5,a15e6ed8d8eb16ec,91e51e4cf904c259,user-mention-service+compose_user_mentions_mongo_find_client,18,1669527157139966,2022-11-27 05:32:37.139966
269119c84e8c2fd5,49ad9549d838c22d,a6cf01a68224ae58,compose-post-service+store_post_client,19,1669527157142008,2022-11-27 05:32:37.142008
269119c84e8c2fd5,a6cf01a68224ae58,5d1f077e3c8cd8b5,post-storage-service+store_post_server,20,1669527157142112,2022-11-27 05:32:37.142112
269119c84e8c2fd5,5d1f077e3c8cd8b5,c2338308cbe0c232,post-storage-service+post_storage_mongo_insert_client,21,1669527157142137,2022-11-27 05:32:37.142137
269119c84e8c2fd5,49ad9549d838c22d,eb2a0381e46b3525,compose-post-service+write_user_timeline_client,22,1669527157143059,2022-11-27 05:32:37.143059
269119c84e8c2fd5,eb2a0381e46b3525,ddb07360ee2d3551,user-timeline-service+write_user_timeline_server,23,1669527157143172,2022-11-27 05:32:37.143172
269119c84e8c2fd5,ddb07360ee2d3551,5fa1552cd7b33687,user-timeline-service+write_user_timeline_mongo_insert_client,24,1669527157143197,2022-11-27 05:32:37.143197
269119c84e8c2fd5,ddb07360ee2d3551,89bd7abca96c294b,user-timeline-service+write_user_timeline_redis_update_client,25,1669527157143832,2022-11-27 05:32:37.143832
269119c84e8c2fd5,49ad9549d838c22d,260acf50eab9266d,compose-post-service+write_home_timeline_client,26,1669527157144885,2022-11-27 05:32:37.144885
269119c84e8c2fd5,260acf50eab9266d,19afe48037464eb5,home-timeline-service+write_home_timeline_server,27,1669527157144974,2022-11-27 05:32:37.144974
269119c84e8c2fd5,19afe48037464eb5,69a374aa8a7c8eea,home-timeline-service+get_followers_client,28,1669527157144978,2022-11-27 05:32:37.144978
269119c84e8c2fd5,69a374aa8a7c8eea,368a2edea6f85c1e,social-graph-service+get_followers_server,29,1669527157145066,2022-11-27 05:32:37.145066
269119c84e8c2fd5,368a2edea6f85c1e,169038a85382dd69,social-graph-service+social_graph_redis_get_client,30,1669527157145076,2022-11-27 05:32:37.145076
269119c84e8c2fd5,19afe48037464eb5,8abab1338820d34f,home-timeline-service+write_home_timeline_redis_update_client,31,1669527157145601,2022-11-27 05:32:37.145601
31b89b887754a90a,,31b89b887754a90a,nginx-web-server+/wrk2-api/post/compose,1,1669527157412000,2022-11-27 05:32:37.412000
31b89b887754a90a,31b89b887754a90a,61900531caa68d2,nginx-web-server+/wrk2-api/post/compose,1,1669527157412196,2022-11-27 05:32:37.412196
31b89b887754a90a,61900531caa68d2,9c6c7a7178ffb9a4,nginx-web-server+compose_post_client,2,1669527157412302,2022-11-27 05:32:37.412302
31b89b887754a90a,9c6c7a7178ffb9a4,d81939cf70bb2b6f,compose-post-service+compose_post_server,3,1669527157412470,2022-11-27 05:32:37.412470
31b89b887754a90a,d81939cf70bb2b6f,97f3a4d2d2ff06a8,compose-post-service+compose_text_client,4,1669527157412538,2022-11-27 05:32:37.412538
31b89b887754a90a,d81939cf70bb2b6f,5f7e93b5031bbd09,compose-post-service+compose_media_client,11,1669527157412579,2022-11-27 05:32:37.412579
31b89b887754a90a,d81939cf70bb2b6f,bbfc8960da8e250d,compose-post-service+compose_unique_id_client,5,1669527157412597,2022-11-27 05:32:37.412597
31b89b887754a90a,5f7e93b5031bbd09,2c124dc5a30f6bd8,media-service+compose_media_server,16,1669527157412668,2022-11-27 05:32:37.412668
31b89b887754a90a,bbfc8960da8e250d,bb383a54a1ef9b,unique-id-service+compose_unique_id_server,7,1669527157412677,2022-11-27 05:32:37.412677
31b89b887754a90a,97f3a4d2d2ff06a8,160369b6fb33ab29,text-service+compose_text_server,6,1669527157412804,2022-11-27 05:32:37.412804
31b89b887754a90a,d81939cf70bb2b6f,8b8eee48c16dc173,compose-post-service+compose_creator_client,10,1669527157412847,2022-11-27 05:32:37.412847
31b89b887754a90a,8b8eee48c16dc173,103231f9bc74e3bd,user-service+compose_creator_server,14,1669527157412925,2022-11-27 05:32:37.412925
31b89b887754a90a,160369b6fb33ab29,d3ff3ccdd81db69,text-service+compose_urls_client,9,1669527157413059,2022-11-27 05:32:37.413059
31b89b887754a90a,160369b6fb33ab29,b78e9640ed318d81,text-service+compose_user_mentions_client,8,1669527157413068,2022-11-27 05:32:37.413068
31b89b887754a90a,d3ff3ccdd81db69,39458f3fb715bf2a,url-shorten-service+compose_urls_server,15,1669527157413148,2022-11-27 05:32:37.413148
31b89b887754a90a,b78e9640ed318d81,5891b1d21103efdb,user-mention-service+compose_user_mentions_server,12,1669527157413183,2022-11-27 05:32:37.413183
31b89b887754a90a,5891b1d21103efdb,4202eaa8df6627a1,user-mention-service+compose_user_mentions_memcached_get_client,13,1669527157413194,2022-11-27 05:32:37.413194
31b89b887754a90a,39458f3fb715bf2a,18b11308938ad216,url-shorten-service+url_mongo_insert_client,17,1669527157413203,2022-11-27 05:32:37.413203
31b89b887754a90a,5891b1d21103efdb,4f927ad4ca989a92,user-mention-service+compose_user_mentions_mongo_find_client,18,1669527157413493,2022-11-27 05:32:37.413493
31b89b887754a90a,d81939cf70bb2b6f,ee1e7a0723358ebc,compose-post-service+store_post_client,19,1669527157414882,2022-11-27 05:32:37.414882
31b89b887754a90a,ee1e7a0723358ebc,5b100f9eb037c6e1,post-storage-service+store_post_server,20,1669527157414997,2022-11-27 05:32:37.414997
31b89b887754a90a,5b100f9eb037c6e1,da23ebad041d15a,post-storage-service+post_storage_mongo_insert_client,21,1669527157415018,2022-11-27 05:32:37.415018
31b89b887754a90a,d81939cf70bb2b6f,5b6f81190deb80cc,compose-post-service+write_user_timeline_client,22,1669527157415534,2022-11-27 05:32:37.415534
31b89b887754a90a,5b6f81190deb80cc,1ac5c6368b82c8a,user-timeline-service+write_user_timeline_server,23,1669527157415620,2022-11-27 05:32:37.415620
31b89b887754a90a,1ac5c6368b82c8a,a2f344ca7ce0cc03,user-timeline-service+write_user_timeline_mongo_insert_client,24,1669527157415639,2022-11-27 05:32:37.415639
31b89b887754a90a,1ac5c6368b82c8a,a90584f45e5a04c7,user-timeline-service+write_user_timeline_redis_update_client,25,1669527157416149,2022-11-27 05:32:37.416149
31b89b887754a90a,d81939cf70bb2b6f,ee90bc6753f71bd4,compose-post-service+write_home_timeline_client,26,1669527157416395,2022-11-27 05:32:37.416395
31b89b887754a90a,ee90bc6753f71bd4,5b4e1c98ff98bf2f,home-timeline-service+write_home_timeline_server,27,1669527157416475,2022-11-27 05:32:37.416475
31b89b887754a90a,5b4e1c98ff98bf2f,1b6ec7743bb17481,home-timeline-service+get_followers_client,28,1669527157416478,2022-11-27 05:32:37.416478
31b89b887754a90a,1b6ec7743bb17481,5004faea595b3510,social-graph-service+get_followers_server,29,1669527157416565,2022-11-27 05:32:37.416565
31b89b887754a90a,5004faea595b3510,74868698d4a9acc8,social-graph-service+social_graph_redis_get_client,30,1669527157416573,2022-11-27 05:32:37.416573
31b89b887754a90a,5b4e1c98ff98bf2f,45a35e29506ae320,home-timeline-service+write_home_timeline_redis_update_client,31,1669527157416843,2022-11-27 05:32:37.416843
efec386a78e62a3,,efec386a78e62a3,nginx-web-server+/wrk2-api/post/compose,1,1669527158147000,2022-11-27 05:32:38.147000
efec386a78e62a3,efec386a78e62a3,478b5f8c91114e55,nginx-web-server+/wrk2-api/post/compose,1,1669527158147134,2022-11-27 05:32:38.147134
efec386a78e62a3,478b5f8c91114e55,8ce168f5d9539f3e,nginx-web-server+compose_post_client,2,1669527158147276,2022-11-27 05:32:38.147276
efec386a78e62a3,8ce168f5d9539f3e,3ea9fbe151d13f04,compose-post-service+compose_post_server,3,1669527158147525,2022-11-27 05:32:38.147525
efec386a78e62a3,3ea9fbe151d13f04,f2e6688d274e7a8d,compose-post-service+compose_text_client,4,1669527158147626,2022-11-27 05:32:38.147626
efec386a78e62a3,3ea9fbe151d13f04,67a16b01a2a84b98,compose-post-service+compose_unique_id_client,5,1669527158147679,2022-11-27 05:32:38.147679
efec386a78e62a3,f2e6688d274e7a8d,3d54c39ab6170f91,text-service+compose_text_server,6,1669527158147733,2022-11-27 05:32:38.147733
efec386a78e62a3,67a16b01a2a84b98,bc4a40c40cca2545,unique-id-service+compose_unique_id_server,7,1669527158147779,2022-11-27 05:32:38.147779
efec386a78e62a3,3ea9fbe151d13f04,f5cececa7cba1c20,compose-post-service+compose_media_client,11,1669527158147931,2022-11-27 05:32:38.147931
efec386a78e62a3,f5cececa7cba1c20,d80b049f9650f7ca,media-service+compose_media_server,16,1669527158148023,2022-11-27 05:32:38.148023
efec386a78e62a3,3d54c39ab6170f91,34ba727aeb17dd2d,text-service+compose_urls_client,9,1669527158148085,2022-11-27 05:32:38.148085
efec386a78e62a3,3d54c39ab6170f91,44d25f2b252cdfd0,text-service+compose_user_mentions_client,8,1669527158148121,2022-11-27 05:32:38.148121
efec386a78e62a3,3ea9fbe151d13f04,f71b096dabea9447,compose-post-service+compose_creator_client,10,1669527158148218,2022-11-27 05:32:38.148218
efec386a78e62a3,44d25f2b252cdfd0,dcc5cced76fe061,user-mention-service+compose_user_mentions_server,12,1669527158148251,2022-11-27 05:32:38.148251
efec386a78e62a3,dcc5cced76fe061,f0afcb0c39ea3e42,user-mention-service+compose_user_mentions_memcached_get_client,13,1669527158148266,2022-11-27 05:32:38.148266
efec386a78e62a3,f71b096dabea9447,1949b18fd311168f,user-service+compose_creator_server,14,1669527158148315,2022-11-27 05:32:38.148315
efec386a78e62a3,dcc5cced76fe061,4dab34dd3dbbc96a,user-mention-service+compose_user_mentions_mongo_find_client,18,1669527158148673,2022-11-27 05:32:38.148673
efec386a78e62a3,34ba727aeb17dd2d,d7ce54955b986884,url-shorten-service+compose_urls_server,15,1669527158148687,2022-11-27 05:32:38.148687
efec386a78e62a3,d7ce54955b986884,628aa211bcb176a5,url-shorten-service+url_mongo_insert_client,17,1669527158148784,2022-11-27 05:32:38.148784
efec386a78e62a3,3ea9fbe151d13f04,f61850deecdc6020,compose-post-service+store_post_client,19,1669527158150280,2022-11-27 05:32:38.150280
efec386a78e62a3,f61850deecdc6020,8dddf773803969b3,post-storage-service+store_post_server,20,1669527158150399,2022-11-27 05:32:38.150399
efec386a78e62a3,8dddf773803969b3,21a37bef5a5bc4c6,post-storage-service+post_storage_mongo_insert_client,21,1669527158150424,2022-11-27 05:32:38.150424
efec386a78e62a3,3ea9fbe151d13f04,3c7b6ca1e481878a,compose-post-service+write_user_timeline_client,22,1669527158150956,2022-11-27 05:32:38.150956
