Node,traceID,nodeID,node_pair,StartTime,Timestamp
23,b8f92900f49fe6c,581e9216713cc136,"(20, 21)",1669527155413588,2022-11-27 05:32:35.413588
9,b8f92900f49fe6c,15dbf50b8a4723e7,"(3, 22)",1669527155414168,2022-11-27 05:32:35.414168
24,b8f92900f49fe6c,7e818eaf671fc27f,"(22, 23)",1669527155414277,2022-11-27 05:32:35.414277
25,b8f92900f49fe6c,d4275f92008a154c,"(23, 24)",1669527155414301,2022-11-27 05:32:35.414301
26,b8f92900f49fe6c,1baa36829b5639aa,"(23, 25)",1669527155415020,2022-11-27 05:32:35.415020
10,b8f92900f49fe6c,14598c146b392128,"(3, 26)",1669527155415867,2022-11-27 05:32:35.415867
27,b8f92900f49fe6c,c931c60764820f61,"(26, 27)",1669527155415955,2022-11-27 05:32:35.415955
28,b8f92900f49fe6c,745e4d6795993cd5,"(27, 28)",1669527155415960,2022-11-27 05:32:35.415960
30,b8f92900f49fe6c,c5af9f6b90293789,"(28, 29)",1669527155416074,2022-11-27 05:32:35.416074
31,b8f92900f49fe6c,a594bfd26e92f36,"(29, 30)",1669527155416084,2022-11-27 05:32:35.416084
29,b8f92900f49fe6c,80c7d459e5c9ee52,"(27, 31)",1669527155416889,2022-11-27 05:32:35.416889
32,1fcb7d6480c2c545,b8f92900f49fe6c,"(0, 1)",1669527156191000,2022-11-27 05:32:36.191000
33,1fcb7d6480c2c545,9508e386945aa9c1,"(1, 1)",1669527156191505,2022-11-27 05:32:36.191505
34,1fcb7d6480c2c545,1e3220eb73124332,"(1, 2)",1669527156191650,2022-11-27 05:32:36.191650
35,1fcb7d6480c2c545,d69ad5e01662b47d,"(2, 3)",1669527156191905,2022-11-27 05:32:36.191905
36,1fcb7d6480c2c545,6f02043806ff871c,"(3, 5)",1669527156192058,2022-11-27 05:32:36.192058
37,1fcb7d6480c2c545,fea4c624717de953,"(3, 10)",1669527156192125,2022-11-27 05:32:36.192125
38,1fcb7d6480c2c545,d88015dc9ebf6193,"(3, 4)",1669527156192180,2022-11-27 05:32:36.192180
43,1fcb7d6480c2c545,34297b5b6b300b7b,"(5, 7)",1669527156192271,2022-11-27 05:32:36.192271
44,1fcb7d6480c2c545,e4b10132eb8349c5,"(10, 14)",1669527156192423,2022-11-27 05:32:36.192423
45,1fcb7d6480c2c545,b812432314f8a430,"(4, 6)",1669527156192553,2022-11-27 05:32:36.192553
46,1fcb7d6480c2c545,b1543f1c3f1bffd5,"(6, 9)",1669527156192851,2022-11-27 05:32:36.192851
47,1fcb7d6480c2c545,705da686db6cc1b7,"(6, 8)",1669527156192860,2022-11-27 05:32:36.192860
39,1fcb7d6480c2c545,a694e3149399ebe0,"(3, 11)",1669527156192957,2022-11-27 05:32:36.192957
48,1fcb7d6480c2c545,49eaff4f71d4ed2e,"(9, 15)",1669527156192959,2022-11-27 05:32:36.192959
51,1fcb7d6480c2c545,c383d5c2cf7fda52,"(15, 17)",1669527156193044,2022-11-27 05:32:36.193044
50,1fcb7d6480c2c545,fd757bfd82fd26b6,"(11, 16)",1669527156193060,2022-11-27 05:32:36.193060
49,1fcb7d6480c2c545,c6a75ed7aacc8232,"(8, 12)",1669527156193217,2022-11-27 05:32:36.193217
52,1fcb7d6480c2c545,5c8ac94261f10566,"(12, 13)",1669527156193230,2022-11-27 05:32:36.193230
53,1fcb7d6480c2c545,23b63e4023554db1,"(12, 18)",1669527156193642,2022-11-27 05:32:36.193642
40,1fcb7d6480c2c545,75d84accb1ace651,"(3, 19)",1669527156195403,2022-11-27 05:32:36.195403
54,1fcb7d6480c2c545,3c903a341c69de8,"(19, 20)",1669527156195512,2022-11-27 05:32:36.195512
55,1fcb7d6480c2c545,581e9216713cc136,"(20, 21)",1669527156195536,2022-11-27 05:32:36.195536
41,1fcb7d6480c2c545,15dbf50b8a4723e7,"(3, 22)",1669527156196079,2022-11-27 05:32:36.196079
56,1fcb7d6480c2c545,7e818eaf671fc27f,"(22, 23)",1669527156196194,2022-11-27 05:32:36.196194
57,1fcb7d6480c2c545,d4275f92008a154c,"(23, 24)",1669527156196217,2022-11-27 05:32:36.196217
58,1fcb7d6480c2c545,1baa36829b5639aa,"(23, 25)",1669527156196830,2022-11-27 05:32:36.196830
42,1fcb7d6480c2c545,14598c146b392128,"(3, 26)",1669527156197140,2022-11-27 05:32:36.197140
59,1fcb7d6480c2c545,c931c60764820f61,"(26, 27)",1669527156197251,2022-11-27 05:32:36.197251
60,1fcb7d6480c2c545,745e4d6795993cd5,"(27, 28)",1669527156197255,2022-11-27 05:32:36.197255
62,1fcb7d6480c2c545,c5af9f6b90293789,"(28, 29)",1669527156197352,2022-11-27 05:32:36.197352
63,1fcb7d6480c2c545,a594bfd26e92f36,"(29, 30)",1669527156197362,2022-11-27 05:32:36.197362
61,1fcb7d6480c2c545,80c7d459e5c9ee52,"(27, 31)",1669527156197672,2022-11-27 05:32:36.197672
64,20d3881527277527,b8f92900f49fe6c,"(0, 1)",1669527156902000,2022-11-27 05:32:36.902000
65,20d3881527277527,9508e386945aa9c1,"(1, 1)",1669527156902507,2022-11-27 05:32:36.902507
66,20d3881527277527,1e3220eb73124332,"(1, 2)",1669527156902676,2022-11-27 05:32:36.902676
67,20d3881527277527,d69ad5e01662b47d,"(2, 3)",1669527156902915,2022-11-27 05:32:36.902915
68,20d3881527277527,d88015dc9ebf6193,"(3, 4)",1669527156903023,2022-11-27 05:32:36.903023
69,20d3881527277527,6f02043806ff871c,"(3, 5)",1669527156903068,2022-11-27 05:32:36.903068
70,20d3881527277527,fea4c624717de953,"(3, 10)",1669527156903101,2022-11-27 05:32:36.903101
71,20d3881527277527,a694e3149399ebe0,"(3, 11)",1669527156903158,2022-11-27 05:32:36.903158
76,20d3881527277527,34297b5b6b300b7b,"(5, 7)",1669527156903170,2022-11-27 05:32:36.903170
75,20d3881527277527,b812432314f8a430,"(4, 6)",1669527156903251,2022-11-27 05:32:36.903251
78,20d3881527277527,fd757bfd82fd26b6,"(11, 16)",1669527156903379,2022-11-27 05:32:36.903379
77,20d3881527277527,e4b10132eb8349c5,"(10, 14)",1669527156903535,2022-11-27 05:32:36.903535
79,20d3881527277527,705da686db6cc1b7,"(6, 8)",1669527156903543,2022-11-27 05:32:36.903543
80,20d3881527277527,b1543f1c3f1bffd5,"(6, 9)",1669527156903610,2022-11-27 05:32:36.903610
81,20d3881527277527,c6a75ed7aacc8232,"(8, 12)",1669527156903722,2022-11-27 05:32:36.903722
82,20d3881527277527,49eaff4f71d4ed2e,"(9, 15)",1669527156903731,2022-11-27 05:32:36.903731
83,20d3881527277527,5c8ac94261f10566,"(12, 13)",1669527156903737,2022-11-27 05:32:36.903737
85,20d3881527277527,c383d5c2cf7fda52,"(15, 17)",1669527156903799,2022-11-27 05:32:36.903799
84,20d3881527277527,23b63e4023554db1,"(12, 18)",1669527156904389,2022-11-27 05:32:36.904389
72,20d3881527277527,75d84accb1ace651,"(3, 19)",1669527156905978,2022-11-27 05:32:36.905978
86,20d3881527277527,3c903a341c69de8,"(19, 20)",1669527156906097,2022-11-27 05:32:36.906097
87,20d3881527277527,581e9216713cc136,"(20, 21)",1669527156906123,2022-11-27 05:32:36.906123
73,20d3881527277527,15dbf50b8a4723e7,"(3, 22)",1669527156906795,2022-11-27 05:32:36.906795
88,20d3881527277527,7e818eaf671fc27f,"(22, 23)",1669527156906890,2022-11-27 05:32:36.906890
89,20d3881527277527,d4275f92008a154c,"(23, 24)",1669527156906915,2022-11-27 05:32:36.906915
90,20d3881527277527,1baa36829b5639aa,"(23, 25)",1669527156907546,2022-11-27 05:32:36.907546
74,20d3881527277527,14598c146b392128,"(3, 26)",1669527156907822,2022-11-27 05:32:36.907822
91,20d3881527277527,c931c60764820f61,"(26, 27)",1669527156907917,2022-11-27 05:32:36.907917
92,20d3881527277527,745e4d6795993cd5,"(27, 28)",1669527156907921,2022-11-27 05:32:36.907921
94,20d3881527277527,c5af9f6b90293789,"(28, 29)",1669527156908024,2022-11-27 05:32:36.908024
95,20d3881527277527,a594bfd26e92f36,"(29, 30)",1669527156908034,2022-11-27 05:32:36.908034
93,20d3881527277527,80c7d459e5c9ee52,"(27, 31)",1669527156908349,2022-11-27 05:32:36.908349
96,269119c84e8c2fd5,b8f92900f49fe6c,"(0, 1)",1669527157136000,2022-11-27 05:32:37.136000
97,269119c84e8c2fd5,9508e386945aa9c1,"(1, 1)",1669527157136796,2022-11-27 05:32:37.136796
98,269119c84e8c2fd5,1e3220eb73124332,"(1, 2)",1669527157136937,2022-11-27 05:32:37.136937
99,269119c84e8c2fd5,d69ad5e01662b47d,"(2, 3)",1669527157137198,2022-11-27 05:32:37.137198
100,269119c84e8c2fd5,a694e3149399ebe0,"(3, 11)",1669527157137348,2022-11-27 05:32:37.137348
101,269119c84e8c2fd5,fea4c624717de953,"(3, 10)",1669527157137414,2022-11-27 05:32:37.137414
102,269119c84e8c2fd5,d88015dc9ebf6193,"(3, 4)",1669527157137467,2022-11-27 05:32:37.137467
107,269119c84e8c2fd5,fd757bfd82fd26b6,"(11, 16)",1669527157137566,2022-11-27 05:32:37.137566
108,269119c84e8c2fd5,e4b10132eb8349c5,"(10, 14)",1669527157137722,2022-11-27 05:32:37.137722
103,269119c84e8c2fd5,6f02043806ff871c,"(3, 5)",1669527157137791,2022-11-27 05:32:37.137791
109,269119c84e8c2fd5,b812432314f8a430,"(4, 6)",1669527157137947,2022-11-27 05:32:37.137947
111,269119c84e8c2fd5,b1543f1c3f1bffd5,"(6, 9)",1669527157138232,2022-11-27 05:32:37.138232
112,269119c84e8c2fd5,705da686db6cc1b7,"(6, 8)",1669527157138237,2022-11-27 05:32:37.138237
110,269119c84e8c2fd5,34297b5b6b300b7b,"(5, 7)",1669527157138343,2022-11-27 05:32:37.138343
113,269119c84e8c2fd5,49eaff4f71d4ed2e,"(9, 15)",1669527157138645,2022-11-27 05:32:37.138645
115,269119c84e8c2fd5,c383d5c2cf7fda52,"(15, 17)",1669527157138739,2022-11-27 05:32:37.138739
114,269119c84e8c2fd5,c6a75ed7aacc8232,"(8, 12)",1669527157138763,2022-11-27 05:32:37.138763
116,269119c84e8c2fd5,5c8ac94261f10566,"(12, 13)",1669527157138777,2022-11-27 05:32:37.138777
117,269119c84e8c2fd5,23b63e4023554db1,"(12, 18)",1669527157139966,2022-11-27 05:32:37.139966
104,269119c84e8c2fd5,75d84accb1ace651,"(3, 19)",1669527157142008,2022-11-27 05:32:37.142008
118,269119c84e8c2fd5,3c903a341c69de8,"(19, 20)",1669527157142112,2022-11-27 05:32:37.142112
119,269119c84e8c2fd5,581e9216713cc136,"(20, 21)",1669527157142137,2022-11-27 05:32:37.142137
105,269119c84e8c2fd5,15dbf50b8a4723e7,"(3, 22)",1669527157143059,2022-11-27 05:32:37.143059
120,269119c84e8c2fd5,7e818eaf671fc27f,"(22, 23)",1669527157143172,2022-11-27 05:32:37.143172
121,269119c84e8c2fd5,d4275f92008a154c,"(23, 24)",1669527157143197,2022-11-27 05:32:37.143197
122,269119c84e8c2fd5,1baa36829b5639aa,"(23, 25)",1669527157143832,2022-11-27 05:32:37.143832
106,269119c84e8c2fd5,14598c146b392128,"(3, 26)",1669527157144885,2022-11-27 05:32:37.144885
123,269119c84e8c2fd5,c931c60764820f61,"(26, 27)",1669527157144974,2022-11-27 05:32:37.144974
124,269119c84e8c2fd5,745e4d6795993cd5,"(27, 28)",1669527157144978,2022-11-27 05:32:37.144978
126,269119c84e8c2fd5,c5af9f6b90293789,"(28, 29)",1669527157145066,2022-11-27 05:32:37.145066
127,269119c84e8c2fd5,a594bfd26e92f36,"(29, 30)",1669527157145076,2022-11-27 05:32:37.145076
125,269119c84e8c2fd5,80c7d459e5c9ee52,"(27, 31)",1669527157145601,2022-11-27 05:32:37.145601
128,31b89b887754a90a,b8f92900f49fe6c,"(0, 1)",1669527157412000,2022-11-27 05:32:37.412000
129,31b89b887754a90a,9508e386945aa9c1,"(1, 1)",1669527157412196,2022-11-27 05:32:37.412196
130,31b89b887754a90a,1e3220eb73124332,"(1, 2)",1669527157412302,2022-11-27 05:32:37.412302
131,31b89b887754a90a,d69ad5e01662b47d,"(2, 3)",1669527157412470,2022-11-27 05:32:37.412470
132,31b89b887754a90a,d88015dc9ebf6193,"(3, 4)",1669527157412538,2022-11-27 05:32:37.412538
133,31b89b887754a90a,a694e3149399ebe0,"(3, 11)",1669527157412579,2022-11-27 05:32:37.412579
134,31b89b887754a90a,6f02043806ff871c,"(3, 5)",1669527157412597,2022-11-27 05:32:37.412597
140,31b89b887754a90a,fd757bfd82fd26b6,"(11, 16)",1669527157412668,2022-11-27 05:32:37.412668
141,31b89b887754a90a,34297b5b6b300b7b,"(5, 7)",1669527157412677,2022-11-27 05:32:37.412677
139,31b89b887754a90a,b812432314f8a430,"(4, 6)",1669527157412804,2022-11-27 05:32:37.412804
135,31b89b887754a90a,fea4c624717de953,"(3, 10)",1669527157412847,2022-11-27 05:32:37.412847
144,31b89b887754a90a,e4b10132eb8349c5,"(10, 14)",1669527157412925,2022-11-27 05:32:37.412925
142,31b89b887754a90a,b1543f1c3f1bffd5,"(6, 9)",1669527157413059,2022-11-27 05:32:37.413059
143,31b89b887754a90a,705da686db6cc1b7,"(6, 8)",1669527157413068,2022-11-27 05:32:37.413068
145,31b89b887754a90a,49eaff4f71d4ed2e,"(9, 15)",1669527157413148,2022-11-27 05:32:37.413148
146,31b89b887754a90a,c6a75ed7aacc8232,"(8, 12)",1669527157413183,2022-11-27 05:32:37.413183
148,31b89b887754a90a,5c8ac94261f10566,"(12, 13)",1669527157413194,2022-11-27 05:32:37.413194
147,31b89b887754a90a,c383d5c2cf7fda52,"(15, 17)",1669527157413203,2022-11-27 05:32:37.413203
149,31b89b887754a90a,23b63e4023554db1,"(12, 18)",1669527157413493,2022-11-27 05:32:37.413493
136,31b89b887754a90a,75d84accb1ace651,"(3, 19)",1669527157414882,2022-11-27 05:32:37.414882
150,31b89b887754a90a,3c903a341c69de8,"(19, 20)",1669527157414997,2022-11-27 05:32:37.414997
151,31b89b887754a90a,581e9216713cc136,"(20, 21)",1669527157415018,2022-11-27 05:32:37.415018
137,31b89b887754a90a,15dbf50b8a4723e7,"(3, 22)",1669527157415534,2022-11-27 05:32:37.415534
152,31b89b887754a90a,7e818eaf671fc27f,"(22, 23)",1669527157415620,2022-11-27 05:32:37.415620
153,31b89b887754a90a,d4275f92008a154c,"(23, 24)",1669527157415639,2022-11-27 05:32:37.415639
154,31b89b887754a90a,1baa36829b5639aa,"(23, 25)",1669527157416149,2022-11-27 05:32:37.416149
138,31b89b887754a90a,14598c146b392128,"(3, 26)",1669527157416395,2022-11-27 05:32:37.416395
155,31b89b887754a90a,c931c60764820f61,"(26, 27)",1669527157416475,2022-11-27 05:32:37.416475
156,31b89b887754a90a,745e4d6795993cd5,"(27, 28)",1669527157416478,2022-11-27 05:32:37.416478
158,31b89b887754a90a,c5af9f6b90293789,"(28, 29)",1669527157416565,2022-11-27 05:32:37.416565
159,31b89b887754a90a,a594bfd26e92f36,"(29, 30)",1669527157416573,2022-11-27 05:32:37.416573
157,31b89b887754a90a,80c7d459e5c9ee52,"(27, 31)",1669527157416843,2022-11-27 05:32:37.416843
160,efec386a78e62a3,b8f92900f49fe6c,"(0, 1)",1669527158147000,2022-11-27 05:32:38.147000
161,efec386a78e62a3,9508e386945aa9c1,"(1, 1)",1669527158147134,2022-11-27 05:32:38.147134
162,efec386a78e62a3,1e3220eb73124332,"(1, 2)",1669527158147276,2022-11-27 05:32:38.147276
163,efec386a78e62a3,d69ad5e01662b47d,"(2, 3)",1669527158147525,2022-11-27 05:32:38.147525
164,efec386a78e62a3,d88015dc9ebf6193,"(3, 4)",1669527158147626,2022-11-27 05:32:38.147626
165,efec386a78e62a3,6f02043806ff871c,"(3, 5)",1669527158147679,2022-11-27 05:32:38.147679
171,efec386a78e62a3,b812432314f8a430,"(4, 6)",1669527158147733,2022-11-27 05:32:38.147733
172,efec386a78e62a3,34297b5b6b300b7b,"(5, 7)",1669527158147779,2022-11-27 05:32:38.147779
166,efec386a78e62a3,a694e3149399ebe0,"(3, 11)",1669527158147931,2022-11-27 05:32:38.147931
175,efec386a78e62a3,fd757bfd82fd26b6,"(11, 16)",1669527158148023,2022-11-27 05:32:38.148023
173,efec386a78e62a3,b1543f1c3f1bffd5,"(6, 9)",1669527158148085,2022-11-27 05:32:38.148085
174,efec386a78e62a3,705da686db6cc1b7,"(6, 8)",1669527158148121,2022-11-27 05:32:38.148121
167,efec386a78e62a3,fea4c624717de953,"(3, 10)",1669527158148218,2022-11-27 05:32:38.148218
177,efec386a78e62a3,c6a75ed7aacc8232,"(8, 12)",1669527158148251,2022-11-27 05:32:38.148251
179,efec386a78e62a3,5c8ac94261f10566,"(12, 13)",1669527158148266,2022-11-27 05:32:38.148266
178,efec386a78e62a3,e4b10132eb8349c5,"(10, 14)",1669527158148315,2022-11-27 05:32:38.148315
180,efec386a78e62a3,23b63e4023554db1,"(12, 18)",1669527158148673,2022-11-27 05:32:38.148673
176,efec386a78e62a3,49eaff4f71d4ed2e,"(9, 15)",1669527158148687,2022-11-27 05:32:38.148687
181,efec386a78e62a3,c383d5c2cf7fda52,"(15, 17)",1669527158148784,2022-11-27 05:32:38.148784
168,efec386a78e62a3,75d84accb1ace651,"(3, 19)",1669527158150280,2022-11-27 05:32:38.150280
182,efec386a78e62a3,3c903a341c69de8,"(19, 20)",1669527158150399,2022-11-27 05:32:38.150399
183,efec386a78e62a3,581e9216713cc136,"(20, 21)",1669527158150424,2022-11-27 05:32:38.150424
169,efec386a78e62a3,15dbf50b8a4723e7,"(3, 22)",1669527158150956,2022-11-27 05:32:38.150956
184,efec386a78e62a3,7e818eaf671fc27f,"(22, 23)",1669527158151052,2022-11-27 05:32:38.151052
185,efec386a78e62a3,d4275f92008a154c,"(23, 24)",1669527158151077,2022-11-27 05:32:38.151077
186,efec386a78e62a3,1baa36829b5639aa,"(23, 25)",1669527158151715,2022-11-27 05:32:38.151715
170,efec386a78e62a3,14598c146b392128,"(3, 26)",1669527158151983,2022-11-27 05:32:38.151983
187,efec386a78e62a3,c931c60764820f61,"(26, 27)",1669527158152081,2022-11-27 05:32:38.152081
188,efec386a78e62a3,745e4d6795993cd5,"(27, 28)",1669527158152086,2022-11-27 05:32:38.152086
190,efec386a78e62a3,c5af9f6b90293789,"(28, 29)",1669527158152191,2022-11-27 05:32:38.152191
191,efec386a78e62a3,a594bfd26e92f36,"(29, 30)",1669527158152202,2022-11-27 05:32:38.152202
189,efec386a78e62a3,80c7d459e5c9ee52,"(27, 31)",1669527158152519,2022-11-27 05:32:38.152519
192,88fb2af2d530b98,b8f92900f49fe6c,"(0, 1)",1669527158280000,2022-11-27 05:32:38.280000
193,88fb2af2d530b98,9508e386945aa9c1,"(1, 1)",1669527158280364,2022-11-27 05:32:38.280364
194,88fb2af2d530b98,1e3220eb73124332,"(1, 2)",1669527158280510,2022-11-27 05:32:38.280510
195,88fb2af2d530b98,d69ad5e01662b47d,"(2, 3)",1669527158280783,2022-11-27 05:32:38.280783
196,88fb2af2d530b98,d88015dc9ebf6193,"(3, 4)",1669527158280896,2022-11-27 05:32:38.280896
197,88fb2af2d530b98,6f02043806ff871c,"(3, 5)",1669527158280942,2022-11-27 05:32:38.280942
198,88fb2af2d530b98,a694e3149399ebe0,"(3, 11)",1669527158280992,2022-11-27 05:32:38.280992
203,88fb2af2d530b98,b812432314f8a430,"(4, 6)",1669527158281013,2022-11-27 05:32:38.281013
199,88fb2af2d530b98,fea4c624717de953,"(3, 10)",1669527158281054,2022-11-27 05:32:38.281054
208,88fb2af2d530b98,e4b10132eb8349c5,"(10, 14)",1669527158281149,2022-11-27 05:32:38.281149
206,88fb2af2d530b98,705da686db6cc1b7,"(6, 8)",1669527158281306,2022-11-27 05:32:38.281306
207,88fb2af2d530b98,b1543f1c3f1bffd5,"(6, 9)",1669527158281377,2022-11-27 05:32:38.281377
205,88fb2af2d530b98,fd757bfd82fd26b6,"(11, 16)",1669527158281377,2022-11-27 05:32:38.281377
209,88fb2af2d530b98,c6a75ed7aacc8232,"(8, 12)",1669527158281474,2022-11-27 05:32:38.281474
211,88fb2af2d530b98,5c8ac94261f10566,"(12, 13)",1669527158281486,2022-11-27 05:32:38.281486
210,88fb2af2d530b98,49eaff4f71d4ed2e,"(9, 15)",1669527158281523,2022-11-27 05:32:38.281523
213,88fb2af2d530b98,c383d5c2cf7fda52,"(15, 17)",1669527158281601,2022-11-27 05:32:38.281601
212,88fb2af2d530b98,23b63e4023554db1,"(12, 18)",1669527158281914,2022-11-27 05:32:38.281914
204,88fb2af2d530b98,34297b5b6b300b7b,"(5, 7)",1669527158282670,2022-11-27 05:32:38.282670
200,88fb2af2d530b98,75d84accb1ace651,"(3, 19)",1669527158283577,2022-11-27 05:32:38.283577
214,88fb2af2d530b98,3c903a341c69de8,"(19, 20)",1669527158283702,2022-11-27 05:32:38.283702
215,88fb2af2d530b98,581e9216713cc136,"(20, 21)",1669527158283726,2022-11-27 05:32:38.283726
201,88fb2af2d530b98,15dbf50b8a4723e7,"(3, 22)",1669527158284316,2022-11-27 05:32:38.284316
216,88fb2af2d530b98,7e818eaf671fc27f,"(22, 23)",1669527158284420,2022-11-27 05:32:38.284420
217,88fb2af2d530b98,d4275f92008a154c,"(23, 24)",1669527158284444,2022-11-27 05:32:38.284444
218,88fb2af2d530b98,1baa36829b5639aa,"(23, 25)",1669527158285128,2022-11-27 05:32:38.285128
202,88fb2af2d530b98,14598c146b392128,"(3, 26)",1669527158285474,2022-11-27 05:32:38.285474
219,88fb2af2d530b98,c931c60764820f61,"(26, 27)",1669527158285579,2022-11-27 05:32:38.285579
220,88fb2af2d530b98,745e4d6795993cd5,"(27, 28)",1669527158285583,2022-11-27 05:32:38.285583
222,88fb2af2d530b98,c5af9f6b90293789,"(28, 29)",1669527158285689,2022-11-27 05:32:38.285689
223,88fb2af2d530b98,a594bfd26e92f36,"(29, 30)",1669527158285700,2022-11-27 05:32:38.285700
221,88fb2af2d530b98,80c7d459e5c9ee52,"(27, 31)",1669527158286003,2022-11-27 05:32:38.286003
224,32e89f63754e4ef6,b8f92900f49fe6c,"(0, 1)",1669527159243000,2022-11-27 05:32:39.243000
225,32e89f63754e4ef6,9508e386945aa9c1,"(1, 1)",1669527159243497,2022-11-27 05:32:39.243497
226,32e89f63754e4ef6,1e3220eb73124332,"(1, 2)",1669527159243638,2022-11-27 05:32:39.243638
227,32e89f63754e4ef6,d69ad5e01662b47d,"(2, 3)",1669527159243886,2022-11-27 05:32:39.243886
228,32e89f63754e4ef6,d88015dc9ebf6193,"(3, 4)",1669527159243992,2022-11-27 05:32:39.243992
229,32e89f63754e4ef6,6f02043806ff871c,"(3, 5)",1669527159244042,2022-11-27 05:32:39.244042
235,32e89f63754e4ef6,b812432314f8a430,"(4, 6)",1669527159244099,2022-11-27 05:32:39.244099
236,32e89f63754e4ef6,34297b5b6b300b7b,"(5, 7)",1669527159244147,2022-11-27 05:32:39.244147
230,32e89f63754e4ef6,a694e3149399ebe0,"(3, 11)",1669527159244353,2022-11-27 05:32:39.244353
237,32e89f63754e4ef6,705da686db6cc1b7,"(6, 8)",1669527159244406,2022-11-27 05:32:39.244406
239,32e89f63754e4ef6,fd757bfd82fd26b6,"(11, 16)",1669527159244446,2022-11-27 05:32:39.244446
238,32e89f63754e4ef6,b1543f1c3f1bffd5,"(6, 9)",1669527159244472,2022-11-27 05:32:39.244472
240,32e89f63754e4ef6,c6a75ed7aacc8232,"(8, 12)",1669527159244598,2022-11-27 05:32:39.244598
242,32e89f63754e4ef6,5c8ac94261f10566,"(12, 13)",1669527159244614,2022-11-27 05:32:39.244614
231,32e89f63754e4ef6,fea4c624717de953,"(3, 10)",1669527159244629,2022-11-27 05:32:39.244629
244,32e89f63754e4ef6,e4b10132eb8349c5,"(10, 14)",1669527159244721,2022-11-27 05:32:39.244721
241,32e89f63754e4ef6,49eaff4f71d4ed2e,"(9, 15)",1669527159244865,2022-11-27 05:32:39.244865
245,32e89f63754e4ef6,c383d5c2cf7fda52,"(15, 17)",1669527159244956,2022-11-27 05:32:39.244956
243,32e89f63754e4ef6,23b63e4023554db1,"(12, 18)",1669527159245081,2022-11-27 05:32:39.245081
232,32e89f63754e4ef6,75d84accb1ace651,"(3, 19)",1669527159246800,2022-11-27 05:32:39.246800
246,32e89f63754e4ef6,3c903a341c69de8,"(19, 20)",1669527159246985,2022-11-27 05:32:39.246985
247,32e89f63754e4ef6,581e9216713cc136,"(20, 21)",1669527159247011,2022-11-27 05:32:39.247011
233,32e89f63754e4ef6,15dbf50b8a4723e7,"(3, 22)",1669527159247658,2022-11-27 05:32:39.247658
248,32e89f63754e4ef6,7e818eaf671fc27f,"(22, 23)",1669527159247763,2022-11-27 05:32:39.247763
249,32e89f63754e4ef6,d4275f92008a154c,"(23, 24)",1669527159247786,2022-11-27 05:32:39.247786
250,32e89f63754e4ef6,1baa36829b5639aa,"(23, 25)",1669527159248388,2022-11-27 05:32:39.248388
234,32e89f63754e4ef6,14598c146b392128,"(3, 26)",1669527159248690,2022-11-27 05:32:39.248690
251,32e89f63754e4ef6,c931c60764820f61,"(26, 27)",1669527159248794,2022-11-27 05:32:39.248794
