Node,traceID,nodeID,node_pair,StartTime,Timestamp
0,323a2fd57a4e56a2,323a2fd57a4e56a2,"(0, 1)",1669360000000000.0,2022-11-25 07:06:40
79,26e1c0a1e7b65a4d,2d36a447d93e269b,"(0, 21)",1669360000000000.0,2022-11-25 07:06:40
78,18bdc0deca803943,d1649d33ffcaf449,"(21, 22)",1669360000000000.0,2022-11-25 07:06:40
77,18bdc0deca803943,fb611f193e5455c3,"(21, 21)",1669360000000000.0,2022-11-25 07:06:40
76,18bdc0deca803943,2d36a447d93e269b,"(0, 21)",1669360000000000.0,2022-11-25 07:06:40
75,41f92cc6265c42a,fb611f193e5455c3,"(21, 21)",1669360000000000.0,2022-11-25 07:06:40
74,41f92cc6265c42a,2d36a447d93e269b,"(0, 21)",1669360000000000.0,2022-11-25 07:06:40
73,1385dc63ba07bd84,fb611f193e5455c3,"(21, 21)",1669360000000000.0,2022-11-25 07:06:40
72,1385dc63ba07bd84,2d36a447d93e269b,"(0, 21)",1669360000000000.0,2022-11-25 07:06:40
71,ba7e3878b30c893,d1649d33ffcaf449,"(21, 22)",1669360000000000.0,2022-11-25 07:06:40
70,ba7e3878b30c893,fb611f193e5455c3,"(21, 21)",1669360000000000.0,2022-11-25 07:06:40
69,ba7e3878b30c893,2d36a447d93e269b,"(0, 21)",1669360000000000.0,2022-11-25 07:06:40
68,1a1c31456c620d7a,d1649d33ffcaf449,"(21, 22)",1669360000000000.0,2022-11-25 07:06:40
67,3303734a8405ad54,d1649d33ffcaf449,"(21, 22)",1669360000000000.0,2022-11-25 07:06:40
66,2dc77b716eec907e,d1649d33ffcaf449,"(21, 22)",1669360000000000.0,2022-11-25 07:06:40
65,3303734a8405ad54,fb611f193e5455c3,"(21, 21)",1669360000000000.0,2022-11-25 07:06:40
64,3303734a8405ad54,2d36a447d93e269b,"(0, 21)",1669360000000000.0,2022-11-25 07:06:40
63,2dc77b716eec907e,fb611f193e5455c3,"(21, 21)",1669360000000000.0,2022-11-25 07:06:40
62,2dc77b716eec907e,2d36a447d93e269b,"(0, 21)",1669360000000000.0,2022-11-25 07:06:40
61,1a1c31456c620d7a,fb611f193e5455c3,"(21, 21)",1669360000000000.0,2022-11-25 07:06:40
60,1a1c31456c620d7a,2d36a447d93e269b,"(0, 21)",1669360000000000.0,2022-11-25 07:06:40
59,2445b2f270348e63,d1649d33ffcaf449,"(21, 22)",1669360000000000.0,2022-11-25 07:06:40
58,238ba83ed1fcee97,d1649d33ffcaf449,"(21, 22)",1669360000000000.0,2022-11-25 07:06:40
57,16d3680227d02ac9,d1649d33ffcaf449,"(21, 22)",1669360000000000.0,2022-11-25 07:06:40
80,26e1c0a1e7b65a4d,fb611f193e5455c3,"(21, 21)",1669360000000000.0,2022-11-25 07:06:40
81,382a17bd2fe9b38,2d36a447d93e269b,"(0, 21)",1669360000000000.0,2022-11-25 07:06:40
82,382a17bd2fe9b38,fb611f193e5455c3,"(21, 21)",1669360000000000.0,2022-11-25 07:06:40
83,1721e6345ce96a29,2d36a447d93e269b,"(0, 21)",1669360000000000.0,2022-11-25 07:06:40
107,6020096aaaefd23,d1649d33ffcaf449,"(21, 22)",1669360000000000.0,2022-11-25 07:06:40
106,70e6da5116dd1c5,6fb3542c88a1ba73,"(23, 25)",1669360000000000.0,2022-11-25 07:06:40
105,70e6da5116dd1c5,c54b6be64b9c5196,"(23, 24)",1669360000000000.0,2022-11-25 07:06:40
104,3226fdfb7792d92e,d1649d33ffcaf449,"(21, 22)",1669360000000000.0,2022-11-25 07:06:40
103,1574deef053c7a28,d1649d33ffcaf449,"(21, 22)",1669360000000000.0,2022-11-25 07:06:40
102,251808373858876e,d1649d33ffcaf449,"(21, 22)",1669360000000000.0,2022-11-25 07:06:40
101,70e6da5116dd1c5,451027a2bb3c5bfa,"(22, 23)",1669360000000000.0,2022-11-25 07:06:40
100,70e6da5116dd1c5,d1649d33ffcaf449,"(21, 22)",1669360000000000.0,2022-11-25 07:06:40
99,251808373858876e,fb611f193e5455c3,"(21, 21)",1669360000000000.0,2022-11-25 07:06:40
98,251808373858876e,2d36a447d93e269b,"(0, 21)",1669360000000000.0,2022-11-25 07:06:40
97,1e6d3f3116455743,fb611f193e5455c3,"(21, 21)",1669360000000000.0,2022-11-25 07:06:40
56,2445b2f270348e63,fb611f193e5455c3,"(21, 21)",1669360000000000.0,2022-11-25 07:06:40
96,1e6d3f3116455743,2d36a447d93e269b,"(0, 21)",1669360000000000.0,2022-11-25 07:06:40
94,6020096aaaefd23,2d36a447d93e269b,"(0, 21)",1669360000000000.0,2022-11-25 07:06:40
93,ecaf0cf638f0dbb,2d36a447d93e269b,"(0, 21)",1669360000000000.0,2022-11-25 07:06:40
92,70e6da5116dd1c5,fb611f193e5455c3,"(21, 21)",1669360000000000.0,2022-11-25 07:06:40
91,70e6da5116dd1c5,2d36a447d93e269b,"(0, 21)",1669360000000000.0,2022-11-25 07:06:40
90,3226fdfb7792d92e,fb611f193e5455c3,"(21, 21)",1669360000000000.0,2022-11-25 07:06:40
89,3226fdfb7792d92e,2d36a447d93e269b,"(0, 21)",1669360000000000.0,2022-11-25 07:06:40
88,1574deef053c7a28,fb611f193e5455c3,"(21, 21)",1669360000000000.0,2022-11-25 07:06:40
87,1574deef053c7a28,2d36a447d93e269b,"(0, 21)",1669360000000000.0,2022-11-25 07:06:40
86,1721e6345ce96a29,d1649d33ffcaf449,"(21, 22)",1669360000000000.0,2022-11-25 07:06:40
85,26e1c0a1e7b65a4d,d1649d33ffcaf449,"(21, 22)",1669360000000000.0,2022-11-25 07:06:40
84,1721e6345ce96a29,fb611f193e5455c3,"(21, 21)",1669360000000000.0,2022-11-25 07:06:40
95,6020096aaaefd23,fb611f193e5455c3,"(21, 21)",1669360000000000.0,2022-11-25 07:06:40
55,2445b2f270348e63,2d36a447d93e269b,"(0, 21)",1669360000000000.0,2022-11-25 07:06:40
54,16d3680227d02ac9,fb611f193e5455c3,"(21, 21)",1669360000000000.0,2022-11-25 07:06:40
53,16d3680227d02ac9,2d36a447d93e269b,"(0, 21)",1669360000000000.0,2022-11-25 07:06:40
24,2cd567b3c62d7475,8b8bfd8476839464,"(13, 14)",1669360000000000.0,2022-11-25 07:06:40
23,2cd567b3c62d7475,fa36456dc3a1ce20,"(12, 13)",1669360000000000.0,2022-11-25 07:06:40
22,2cd567b3c62d7475,b798b4eb35a10bcc,"(12, 12)",1669360000000000.0,2022-11-25 07:06:40
21,2cd567b3c62d7475,2cd567b3c62d7475,"(0, 12)",1669360000000000.0,2022-11-25 07:06:40
20,e98c1c635b1a7a2,a9d8a913316b0f94,"(1, 1)",1669360000000000.0,2022-11-25 07:06:40
