traceID,spanID,process.serviceName,operationName,startTimeMillis,startTime,tags,references,tags.0.type,tags.0.key,tags.0.value,tags.1.type,tags.1.key,tags.1.value,tags.2.type,tags.2.key,tags.2.value,tags.3.type,tags.3.key,tags.3.value,tags.4.type,tags.4.key,tags.4.value,tags.5.type,tags.5.key,tags.5.value,tags.6.type,tags.6.key,tags.6.value,tags.7.type,tags.7.key,tags.7.value,tags.8.type,tags.8.key,tags.8.value,tags.9.type,tags.9.key,tags.9.value,references.0.refType,references.0.spanID,references.0.traceID,tags.10.type,tags.10.key,tags.10.value
1a52fc702e889c3,1a52fc702e889c3,nginx-web-server,/wrk2-api/post/compose,1669878160331,1669878160331000,,,string,sampler.type,probabilistic,float64,sampler.param,0.2,int64,http.status_code,200,string,http.status_line,,string,component,nginx,string,nginx.worker_pid,8,string,peer.address,172.18.0.1:38590,string,http.method,POST,string,http.url,http://localhost:8080/wrk2-api/post/compose,string,http.host,localhost:8080,,,,,,
1a52fc702e889c3,22f6092759a34ef2,nginx-web-server,/wrk2-api/post/compose,1669878160335,1669878160335277,,,string,component,nginx,string,nginx.worker_pid,8,string,peer.address,172.18.0.1:38590,string,http.method,POST,string,http.url,http://localhost:8080/wrk2-api/post/compose,string,http.host,localhost:8080,int64,http.status_code,200,string,http.status_line,,,,,,,,CHILD_OF,1a52fc702e889c3,1a52fc702e889c3,,,
1a52fc702e889c3,f752287238efc284,nginx-web-server,compose_post_client,1669878160335,1669878160335697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,22f6092759a34ef2,1a52fc702e889c3,,,
1a52fc702e889c3,52e9bf3b6dd730d4,compose-post-service,compose_post_server,1669878160336,1669878160336037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,f752287238efc284,1a52fc702e889c3,,,
1a52fc702e889c3,7e8aaac6f2a0af5c,compose-post-service,compose_unique_id_client,1669878160336,1669878160336192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,52e9bf3b6dd730d4,1a52fc702e889c3,,,
1a52fc702e889c3,b03867a838f1be19,compose-post-service,compose_media_client,1669878160336,1669878160336271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,52e9bf3b6dd730d4,1a52fc702e889c3,,,
1a52fc702e889c3,83b3bc0c2792366e,unique-id-service,compose_unique_id_server,1669878160336,1669878160336391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,7e8aaac6f2a0af5c,1a52fc702e889c3,,,
1a52fc702e889c3,4b387c7d8f0e464d,media-service,compose_media_server,1669878160339,1669878160339746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,b03867a838f1be19,1a52fc702e889c3,,,
1a52fc702e889c3,3f5ee5746aca7dae,compose-post-service,compose_text_client,1669878160339,1669878160339922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,52e9bf3b6dd730d4,1a52fc702e889c3,,,
1a52fc702e889c3,9d5039f60662485f,compose-post-service,compose_creator_client,1669878160339,1669878160339990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,52e9bf3b6dd730d4,1a52fc702e889c3,,,
