traceID,spanID,process.serviceName,operationName,startTimeMillis,startTime,tags,references,tags.0.type,tags.0.key,tags.0.value,tags.1.type,tags.1.key,tags.1.value,tags.2.type,tags.2.key,tags.2.value,tags.3.type,tags.3.key,tags.3.value,tags.4.type,tags.4.key,tags.4.value,tags.5.type,tags.5.key,tags.5.value,tags.6.type,tags.6.key,tags.6.value,tags.7.type,tags.7.key,tags.7.value,tags.8.type,tags.8.key,tags.8.value,tags.9.type,tags.9.key,tags.9.value,references.0.refType,references.0.spanID,references.0.traceID,tags.10.type,tags.10.key,tags.10.value
1199fb88fffa2dd0,6330bda28c79a04e,url-shorten-service,url_mongo_insert_client,1669667522325,1669667522325338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,58c515ea684d558e,1199fb88fffa2dd0,,,
1199fb88fffa2dd0,c095b88b858a06ec,user-mention-service,compose_user_mentions_server,1669667522325,1669667522325498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,d2e972d4ad69f585,1199fb88fffa2dd0,,,
1199fb88fffa2dd0,a202bf0b6d68cc38,user-mention-service,compose_user_mentions_memcached_get_client,1669667522325,1669667522325510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,c095b88b858a06ec,1199fb88fffa2dd0,,,
1199fb88fffa2dd0,773696b2e10c09e8,user-mention-service,compose_user_mentions_mongo_find_client,1669667522325,1669667522325916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,c095b88b858a06ec,1199fb88fffa2dd0,,,
1199fb88fffa2dd0,7dbd9ef3ca57c740,compose-post-service,store_post_client,1669667522329,1669667522329681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,bea6d1b3190fb51e,1199fb88fffa2dd0,,,
1199fb88fffa2dd0,db180f3365eb18bc,post-storage-service,store_post_server,1669667522329,1669667522329818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,7dbd9ef3ca57c740,1199fb88fffa2dd0,,,
1199fb88fffa2dd0,8506203a929244c5,post-storage-service,post_storage_mongo_insert_client,1669667522329,1669667522329842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,db180f3365eb18bc,1199fb88fffa2dd0,,,
1199fb88fffa2dd0,5e404df27f9552,compose-post-service,write_user_timeline_client,1669667522330,1669667522330390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,bea6d1b3190fb51e,1199fb88fffa2dd0,,,
1199fb88fffa2dd0,c37a81a18aa8d28a,user-timeline-service,write_user_timeline_server,1669667522330,1669667522330500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,5e404df27f9552,1199fb88fffa2dd0,,,
1199fb88fffa2dd0,c4b100e8103db9d9,user-timeline-service,write_user_timeline_mongo_insert_client,1669667522330,1669667522330524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,c37a81a18aa8d28a,1199fb88fffa2dd0,,,
1199fb88fffa2dd0,65ec79df5ea154d3,user-timeline-service,write_user_timeline_redis_update_client,1669667522331,1669667522331145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,c37a81a18aa8d28a,1199fb88fffa2dd0,,,
1199fb88fffa2dd0,c49a0358f2700089,compose-post-service,write_home_timeline_client,1669667522331,1669667522331454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,bea6d1b3190fb51e,1199fb88fffa2dd0,,,
1199fb88fffa2dd0,b060fb77271402a5,home-timeline-service,write_home_timeline_server,1669667522331,1669667522331567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,c49a0358f2700089,1199fb88fffa2dd0,,,
1199fb88fffa2dd0,d70a802256aba2e1,home-timeline-service,get_followers_client,1669667522331,1669667522331572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,b060fb77271402a5,1199fb88fffa2dd0,,,
1199fb88fffa2dd0,cf40856fe2ecf343,social-graph-service,get_followers_server,1669667522331,1669667522331672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,d70a802256aba2e1,1199fb88fffa2dd0,,,
1199fb88fffa2dd0,cb0b5af3ef935d7d,social-graph-service,social_graph_redis_get_client,1669667522331,1669667522331682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,cf40856fe2ecf343,1199fb88fffa2dd0,,,
1199fb88fffa2dd0,2aeb42cb94cb6682,home-timeline-service,write_home_timeline_redis_update_client,1669667522331,1669667522331971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,b060fb77271402a5,1199fb88fffa2dd0,,,
8b2d6f1ec7b50e2,71c77c9a431985a,post-storage-service,mmc_set_client,1669667522335,1669667522335095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,101cf1bc32d9f50f,8b2d6f1ec7b50e2,,,
64fa460a7d4bdfd,64fa460a7d4bdfd,nginx-web-server,/wrk2-api/user-timeline/read,1669667522697,1669667522697000,,,string,sampler.type,probabilistic,float64,sampler.param,0.2,int64,http.status_code,200,string,http.status_line,,string,component,nginx,string,nginx.worker_pid,8,string,peer.address,172.18.0.1:54348,string,http.method,GET,string,http.url,http://localhost:8080/wrk2-api/user-timeline/read?user_id=837&start=11&stop=21,string,http.host,localhost:8080,,,,,,
64fa460a7d4bdfd,cdf9b391bb31d441,nginx-web-server,/wrk2-api/user-timeline/read,1669667522697,1669667522697182,,,string,component,nginx,string,nginx.worker_pid,8,string,peer.address,172.18.0.1:54348,string,http.method,GET,string,http.url,http://localhost:8080/wrk2-api/user-timeline/read?user_id=837&start=11&stop=21,string,http.host,localhost:8080,int64,http.status_code,200,string,http.status_line,,,,,,,,CHILD_OF,64fa460a7d4bdfd,64fa460a7d4bdfd,,,
64fa460a7d4bdfd,a131378142eb030c,nginx-web-server,ReadUserTimeline,1669667522697,1669667522697271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,cdf9b391bb31d441,64fa460a7d4bdfd,,,
64fa460a7d4bdfd,e1168e53e8d0a5c8,user-timeline-service,read_user_timeline_server,1669667522697,1669667522697565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,a131378142eb030c,64fa460a7d4bdfd,,,
64fa460a7d4bdfd,4e463f8decb245ec,user-timeline-service,read_user_timeline_redis_find_client,1669667522697,1669667522697578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,e1168e53e8d0a5c8,64fa460a7d4bdfd,,,
64fa460a7d4bdfd,1c7ca0749c309d72,post-storage-service,post_storage_read_posts_server,1669667522697,1669667522697976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,e1168e53e8d0a5c8,64fa460a7d4bdfd,,,
64fa460a7d4bdfd,983f2500fef9cc3,post-storage-service,post_storage_mmc_mget_client,1669667522698,1669667522698089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,1c7ca0749c309d72,64fa460a7d4bdfd,,,
64fa460a7d4bdfd,42377abe236e3ddf,post-storage-service,mongo_find_client,1669667522698,1669667522698407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,1c7ca0749c309d72,64fa460a7d4bdfd,,,
64fa460a7d4bdfd,a56df7b0aff7ed51,post-storage-service,mmc_set_client,1669667522705,1669667522705405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,1c7ca0749c309d72,64fa460a7d4bdfd,,,
28cc496108b02e13,28cc496108b02e13,nginx-web-server,/wrk2-api/user-timeline/read,1669667522728,1669667522728000,,,string,sampler.type,probabilistic,float64,sampler.param,0.2,int64,http.status_code,200,string,http.status_line,,string,component,nginx,string,nginx.worker_pid,9,string,peer.address,172.18.0.1:54436,string,http.method,GET,string,http.url,http://localhost:8080/wrk2-api/user-timeline/read?user_id=185&start=49&stop=59,string,http.host,localhost:8080,,,,,,
28cc496108b02e13,c5991a36e52f926e,nginx-web-server,/wrk2-api/user-timeline/read,1669667522728,1669667522728735,,,string,component,nginx,string,nginx.worker_pid,9,string,peer.address,172.18.0.1:54436,string,http.method,GET,string,http.url,http://localhost:8080/wrk2-api/user-timeline/read?user_id=185&start=49&stop=59,string,http.host,localhost:8080,int64,http.status_code,200,string,http.status_line,,,,,,,,CHILD_OF,28cc496108b02e13,28cc496108b02e13,,,
28cc496108b02e13,169849dc64f02d23,nginx-web-server,ReadUserTimeline,1669667522728,1669667522728787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,c5991a36e52f926e,28cc496108b02e13,,,
28cc496108b02e13,cfc0e18f76b2b2d5,user-timeline-service,read_user_timeline_server,1669667522729,1669667522729061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,169849dc64f02d23,28cc496108b02e13,,,
28cc496108b02e13,b5f106ba009a967e,user-timeline-service,read_user_timeline_redis_find_client,1669667522729,1669667522729074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,cfc0e18f76b2b2d5,28cc496108b02e13,,,
28cc496108b02e13,12aca64756e21996,post-storage-service,post_storage_read_posts_server,1669667522729,1669667522729431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,cfc0e18f76b2b2d5,28cc496108b02e13,,,
28cc496108b02e13,cf0f61b1e02a23e2,post-storage-service,post_storage_mmc_mget_client,1669667522729,1669667522729503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,12aca64756e21996,28cc496108b02e13,,,
28cc496108b02e13,f27e0e16b8b9f82a,post-storage-service,mongo_find_client,1669667522729,1669667522729918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,12aca64756e21996,28cc496108b02e13,,,
28cc496108b02e13,d300e4e483635328,post-storage-service,mmc_set_client,1669667522737,1669667522737312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,12aca64756e21996,28cc496108b02e13,,,
4c9a5d1a461659f,4c9a5d1a461659f,nginx-web-server,/wrk2-api/home-timeline/read,1669667522852,1669667522852000,,,string,sampler.type,probabilistic,float64,sampler.param,0.2,int64,http.status_code,200,string,http.status_line,,string,component,nginx,string,nginx.worker_pid,8,string,peer.address,172.18.0.1:54576,string,http.method,GET,string,http.url,http://localhost:8080/wrk2-api/home-timeline/read?user_id=62&start=61&stop=71,string,http.host,localhost:8080,,,,,,
4c9a5d1a461659f,d830cb9f94aa2f2d,nginx-web-server,/wrk2-api/home-timeline/read,1669667522852,1669667522852456,,,string,component,nginx,string,nginx.worker_pid,8,string,peer.address,172.18.0.1:54576,string,http.method,GET,string,http.url,http://localhost:8080/wrk2-api/home-timeline/read?user_id=62&start=61&stop=71,string,http.host,localhost:8080,int64,http.status_code,200,string,http.status_line,,,,,,,,CHILD_OF,4c9a5d1a461659f,4c9a5d1a461659f,,,
4c9a5d1a461659f,3231d424b6a263c4,nginx-web-server,read_home_timeline_client,1669667522852,1669667522852505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,d830cb9f94aa2f2d,4c9a5d1a461659f,,,
4c9a5d1a461659f,718eacb2402e5bab,home-timeline-service,read_home_timeline_server,1669667522852,1669667522852736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,3231d424b6a263c4,4c9a5d1a461659f,,,
4c9a5d1a461659f,1cabb2e72f25ef79,home-timeline-service,read_home_timeline_redis_find_client,1669667522852,1669667522852748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,718eacb2402e5bab,4c9a5d1a461659f,,,
4c9a5d1a461659f,186b3605d21520d0,post-storage-service,post_storage_read_posts_server,1669667522853,1669667522853332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,718eacb2402e5bab,4c9a5d1a461659f,,,
4c9a5d1a461659f,823817f99a065e19,post-storage-service,post_storage_mmc_mget_client,1669667522853,1669667522853500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,186b3605d21520d0,4c9a5d1a461659f,,,
4c9a5d1a461659f,d2507dfd7b4e8b40,post-storage-service,mongo_find_client,1669667522853,1669667522853960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,186b3605d21520d0,4c9a5d1a461659f,,,
4c9a5d1a461659f,6415eba70cf31179,post-storage-service,mmc_set_client,1669667522855,1669667522855894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,186b3605d21520d0,4c9a5d1a461659f,,,
168754a743fd0a1a,168754a743fd0a1a,nginx-web-server,/wrk2-api/post/compose,1669667523077,1669667523077000,,,string,sampler.type,probabilistic,float64,sampler.param,0.2,int64,http.status_code,200,string,http.status_line,,string,component,nginx,string,nginx.worker_pid,8,string,peer.address,172.18.0.1:54556,string,http.method,POST,string,http.url,http://localhost:8080/wrk2-api/post/compose,string,http.host,localhost:8080,,,,,,
168754a743fd0a1a,a5aaeafdb71cb7db,nginx-web-server,/wrk2-api/post/compose,1669667523077,1669667523077400,,,string,component,nginx,string,nginx.worker_pid,8,string,peer.address,172.18.0.1:54556,string,http.method,POST,string,http.url,http://localhost:8080/wrk2-api/post/compose,string,http.host,localhost:8080,int64,http.status_code,200,string,http.status_line,,,,,,,,CHILD_OF,168754a743fd0a1a,168754a743fd0a1a,,,
168754a743fd0a1a,b6e6eaaa917874c0,nginx-web-server,compose_post_client,1669667523077,1669667523077530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,a5aaeafdb71cb7db,168754a743fd0a1a,,,
168754a743fd0a1a,4da32aaca506ea4b,compose-post-service,compose_post_server,1669667523077,1669667523077754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,b6e6eaaa917874c0,168754a743fd0a1a,,,
168754a743fd0a1a,b9b22f0ff8a608d7,compose-post-service,compose_media_client,1669667523077,1669667523077910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,4da32aaca506ea4b,168754a743fd0a1a,,,
168754a743fd0a1a,8547aeeb9188320e,compose-post-service,compose_unique_id_client,1669667523077,1669667523077936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,4da32aaca506ea4b,168754a743fd0a1a,,,
